SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500111,REL.CAP.    ,T ,Q,12.82,12.82,11.80,12.55,12.55,12.21,786,356749,4434707.00,
500112,STATE BANK  ,A ,Q,614.95,619.80,613.25,614.35,614.35,614.00,19733,820051,504643485.00,
500113,STEEL AUTH. ,A ,Q,98.12,100.88,97.83,100.78,100.78,98.12,16519,3461306,344788165.00,
500114,TITAN       ,A ,Q,3638.20,3644.80,3598.00,3630.90,3630.90,3634.70,3923,24566,88990462.00,
500116,IDBI BANK L ,A ,Q,66.21,67.36,66.21,66.79,66.79,66.01,4254,1209360,80838099.00,
500117,DCW LTD.    ,A ,Q,55.31,56.00,54.80,55.14,55.14,54.87,2098,283898,15745880.00,
500119,DHAMPUR SUGA,A ,Q,237.00,247.25,237.00,246.70,246.65,240.25,2543,70111,17177757.00,
500120,DIAMINES&CHM,B ,Q,506.05,510.70,490.00,496.75,496.75,506.05,292,2050,1018014.00,
500123,ELANTAS     ,B ,Q,7865.00,7890.00,6445.00,7874.15,7890.00,7852.40,323,2068,15800362.00,
500124,DR.REDDY'S  ,A ,Q,5519.00,5559.95,5371.75,5472.90,5472.90,5763.50,5239,39986,217518138.00,
500125,E.I.D.PAR   ,A ,Q,531.20,544.40,531.20,538.70,538.70,531.90,951,21301,11478515.00,
500126,PGHL        ,A ,Q,4969.95,5018.55,4907.00,4967.65,4955.00,4961.05,446,1247,6166501.00,
500128,ELEC.CASTING,A ,Q,111.00,111.65,108.35,108.70,108.70,110.40,1754,147063,16118283.00,
500133,ESAB INDIA  ,A ,Q,5907.30,5907.30,5708.25,5719.20,5715.65,5791.45,175,470,2702266.00,
500135,EPL         ,A ,Q,198.25,203.60,197.00,198.70,199.25,198.20,1284,39385,7817163.00,
500136,ESTER INDUS.,B ,Q,91.35,92.25,89.75,90.18,90.10,91.22,386,15434,1395451.00,
500142,FGP LTD.    ,X ,Q,6.58,6.58,5.78,6.19,6.10,6.02,34,9920,61141.00,
500143,P.H.CAPITAL ,X ,Q,99.00,105.88,95.05,105.88,105.88,96.26,82,4548,467054.00,
500144,FINOL. CABLE,A ,Q,1034.35,1072.00,1034.35,1068.45,1068.50,1031.75,1376,21918,23135581.00,
500147,COCKERILL   ,B ,Q,3014.00,3130.00,3000.00,3069.60,3042.00,3099.55,218,2330,7112563.00,
500148,UFLEX LTD   ,A ,Q,473.20,478.00,471.90,473.20,473.50,471.60,892,14500,6872281.00,
500150,FOSECO INDIA,B ,Q,3511.00,3540.00,3500.00,3540.00,3540.00,3501.65,31,65,228651.00,
500151,GOLDEN TOB  ,Z ,Q,50.59,51.55,50.59,50.62,50.62,50.50,8,1046,52948.00,
500153,GANESH BENZO,B ,Q,162.95,164.50,162.65,163.05,163.30,162.50,313,13106,2145295.00,
500159,METROGLOBL  ,X ,Q,107.95,107.95,103.00,106.20,106.20,104.95,67,6864,726090.00,
500160,GTL LTD.    ,T ,Q,7.89,7.89,7.89,7.89,7.89,7.74,32,17815,140560.00,
500163,GODFREY PH  ,A ,Q,2058.25,2120.00,2058.25,2082.35,2082.35,2058.60,568,3048,6394815.00,
500164,GODREJ IND  ,A ,Q,669.25,671.65,658.40,667.50,662.00,668.85,1545,23700,15716818.00,
500165,KANSAI NERO ,A ,Q,332.50,332.50,326.25,329.20,327.00,330.10,389,8000,2628255.00,
500166,GOODRICKE   ,X ,Q,189.90,192.15,188.00,188.85,188.85,189.90,140,8803,1663766.00,
500168,GOODYEAR (I),B ,Q,1329.70,1329.70,1314.00,1316.75,1316.75,1318.80,637,8968,11832726.00,
500170,GTN INDUS   ,X ,Q,35.12,36.96,35.12,35.53,35.69,35.86,114,10987,394983.00,
500171,GHCL LTD    ,A ,Q,573.75,580.00,570.85,575.10,575.10,572.55,653,10105,5809819.00,
500173,GFLLIMITED  ,B ,Q,97.00,101.35,97.00,99.05,98.90,96.92,471,29922,2990887.00,
500174,GUJ.LEASE   ,B ,Q,4.39,4.80,4.39,4.80,4.80,4.39,14,11052,51989.00,
500179,HCL INFOSYS ,B ,Q,18.44,18.74,18.11,18.18,18.18,18.15,1528,244470,4473155.00,
500180,HDFC BANK   ,A ,Q,1659.95,1664.10,1646.65,1650.75,1650.75,1653.10,38503,1345277,2222490311.00,
500182,HEROMOTOCO  ,A ,Q,3717.00,3726.20,3684.00,3704.80,3706.55,3715.40,2941,32713,121159025.00,
500183,HFCL        ,A ,Q,68.84,69.15,68.23,68.42,68.42,68.28,2114,492211,33786313.00,
500184,HSCL        ,A ,Q,299.40,300.00,293.25,295.95,295.95,297.15,5838,181122,53599481.00,
500185,HIND.CONSTN.,A ,Q,31.17,31.42,30.86,31.07,31.07,31.02,2585,2028717,63136456.00,
500186,HIND.OIL EXP,A ,Q,162.75,162.75,159.35,159.85,159.75,162.55,708,42313,6802080.00,
500187,AGI         ,A ,Q,928.20,938.00,897.00,900.50,908.00,905.10,993,13668,12417593.00,
500188,HINDUS.ZI   ,A ,Q,324.00,326.80,323.60,325.40,325.40,322.95,4063,133559,43375085.00,
500189,NDLVENTURE  ,B ,Q,146.40,153.10,146.40,151.60,151.60,148.55,220,6534,981951.00,
500191,HMT LTD.    ,Z ,Q,53.90,53.90,49.40,49.47,49.40,52.00,144,23366,1179826.00,
500192,PRAG BOSIMI ,X ,Q,3.15,3.20,2.76,3.07,3.07,2.96,86,38640,115606.00,
500193,HLVLTD      ,B ,Q,28.87,29.19,27.60,28.29,28.29,28.46,1874,390345,10968231.00,
500199,I.G.PETRO   ,B ,Q,466.95,466.95,446.20,447.75,447.50,457.05,354,2223,1007935.00,
500201,IND.GLYCOLS ,A ,Q,710.10,724.85,703.55,706.10,708.35,711.80,417,3279,2338790.00,
500202,IND.LEAS.DEV,X ,Q,10.72,10.72,10.72,10.72,10.72,9.75,10,1755,18813.00,
500206,MARGO FIN   ,XT,Q,46.95,46.95,46.95,46.95,46.95,47.90,27,5929,278366.00,
500207,INDO RAMA   ,B ,Q,50.10,50.91,49.70,49.78,49.70,49.68,72,10199,514082.00,
500209,INFOSYS LTD ,A ,Q,1490.00,1499.00,1485.10,1488.60,1488.60,1490.60,4301,69258,103262536.00,
500210,INGERSOLL   ,A ,Q,3176.60,3191.35,3110.25,3127.00,3128.00,3125.55,338,1126,3526869.00,
500213,INTER.TRAVEL,X ,Q,435.00,452.00,435.00,449.75,449.75,431.55,651,25895,11579040.00,
500214,ION EXCHANGE,A ,Q,582.20,590.90,577.90,587.10,588.00,580.20,2318,38361,22383852.00,
500215,AGRO TECH FO,B ,Q,864.00,864.65,841.00,846.00,841.00,858.15,130,453,387016.00,
500219,JAIN IRRIG  ,A ,Q,67.84,68.46,66.50,66.86,66.86,67.67,1911,318333,21525100.00,
500223,JCT LTD     ,XT,Q,2.79,2.89,2.71,2.85,2.85,2.77,1456,2579264,7268842.00,
500227,JINDAL POLYF,A ,Q,633.40,635.20,624.45,626.25,626.60,627.95,186,1376,863112.00,
500228,JSWSL       ,A ,Q,839.55,846.90,831.60,844.95,844.95,839.35,3901,107128,89950844.00,
500231,UMANG DAIR  ,B ,Q,71.36,73.85,70.13,72.77,72.23,72.46,306,29142,2082155.00,
500233,KAJARIA CER.,A ,Q,1405.90,1407.00,1387.45,1392.90,1398.10,1385.40,376,2921,4079223.00,
500234,KAKATIYA CEM,B ,Q,228.60,240.85,228.60,235.85,238.15,233.25,159,1702,400444.00,
500235,KALYANI STEL,B ,Q,497.90,497.90,473.95,476.05,477.00,481.85,163,2412,1152987.00,
500236,KANELIND    ,XT,Q,1.44,1.53,1.44,1.47,1.46,1.46,24,6196,9210.00,
500238,WHIRLPOOL   ,A ,Q,1323.45,1344.55,1310.50,1338.85,1340.00,1312.10,802,5045,6689710.00,
500239,KG DENIM    ,X ,Q,33.80,35.50,33.80,35.14,35.14,33.80,65,8060,278870.00,
500240,KINETIC ENG.,X ,Q,136.10,139.85,136.00,137.85,137.85,137.95,160,16590,2289714.00,
500241,KIRL.BROS.  ,B ,Q,950.05,973.15,910.10,921.15,929.60,964.35,1539,10699,10008686.00,
500243,KIRL INDUS  ,B ,Q,3476.95,3476.95,3415.10,3443.75,3429.15,3396.55,26,61,209220.00,
500245,KIRL.FERROUS,A ,Q,537.00,542.00,527.85,539.20,541.00,536.25,1679,69151,36980916.00,
500246,ENVAIN ELECT,XT,Q,182.00,189.00,173.00,189.00,189.00,180.05,23,1440,262516.00,
500247,KOTAK MAH.BK,A ,Q,1848.95,1861.75,1840.00,1843.95,1843.95,1837.35,14159,353845,653475588.00,
500248,KRIFILIND   ,XT,Q,5.39,5.39,5.39,5.39,5.39,5.14,8,793,4274.00,
500249,KSB         ,A ,Q,3390.05,3476.85,3390.05,3445.80,3437.55,3427.75,444,1306,4499658.00,
500250,L.G.BALKRISH,A ,Q,1232.20,1299.00,1208.25,1271.45,1271.45,1208.65,1506,9031,11441704.00,
500251,TRENT LTD.  ,A ,Q,2879.95,2905.30,2841.30,2881.80,2881.00,2839.50,1558,17228,49633989.00,
500252,LAXMIMACH   ,A ,Q,13559.15,13615.20,13468.50,13503.40,13529.20,13495.45,102,170,2297409.00,
500253,LIC HOUS.FIN,A ,Q,534.00,540.25,527.40,530.00,530.00,532.70,6190,152220,81248331.00,
500257,LUPIN LTD.  ,A ,Q,1239.00,1246.45,1225.00,1229.00,1230.35,1238.20,2018,62607,77288624.00,
500259,LYKA LABS   ,T ,Q,122.00,125.00,117.05,123.30,123.00,121.20,121,17307,2120371.00,
500260,RAMCOCEM    ,A ,Q,1019.85,1034.30,1019.85,1031.30,1031.60,1018.70,375,5815,5978346.00,
500262,HYBRIDFIN   ,T ,Q,8.60,8.60,8.60,8.60,8.60,8.65,4,127,1092.00,
500264,MAFATLAL IND,X ,Q,145.50,152.05,143.00,151.75,151.75,144.85,574,141593,20984036.00,
500265,MAH.SEAMLESS,A ,Q,1023.80,1028.30,904.80,998.90,998.90,1012.60,3303,33481,32692574.00,
500266,MAH.SCOOTER ,A ,Q,8168.00,8252.95,8150.60,8230.60,8201.00,8161.60,152,320,2622707.00,
500267,MAJESTIC AUT,XT,Q,264.50,267.90,262.00,263.55,262.30,255.15,417,30615,8130949.00,
500268,MANALI PETRO,B ,Q,67.05,68.77,67.05,67.64,67.64,67.15,408,41292,2799216.00,
500270,BARODA RAYON,X ,Q,198.25,198.25,194.00,195.00,195.00,194.75,307,4782,937004.00,
500271,MFSL        ,A ,Q,1029.60,1039.70,1029.60,1036.35,1034.35,1036.55,899,10476,10844556.00,
500277,MID INDIA IN,XT,Q,8.10,8.94,8.10,8.30,8.30,8.52,37,6362,54735.00,
500279,MIRC ELECT  ,T ,Q,19.42,19.42,19.42,19.42,19.42,19.81,36,16749,325265.00,
500280,CENTURY ENKA,B ,Q,423.10,429.65,422.45,426.75,424.15,425.50,175,2411,1025345.00,
500284,LORDS CHLORO,B ,Q,159.85,160.60,156.00,159.85,160.20,156.70,165,1854,295214.00,
500285,SPICEJET LTD,B ,Q,59.00,63.69,55.83,60.57,60.57,54.97,165943,65805247,3939213784.00,
500288,MOREPEN LAB.,A ,Q,42.41,44.61,42.41,44.16,44.16,42.59,2708,706694,31055389.00,
500290,MRF LTD.    ,A ,Q,117800.00,119653.40,117585.75,119132.40,118962.40,117916.10,252,306,36347563.00,
500292,HEIDEL CEM  ,A ,Q,211.20,217.40,211.15,214.55,214.50,210.05,1843,101517,21828573.00,
500294,NCC         ,A ,Q,176.15,177.55,171.50,176.75,176.75,174.65,2586,217461,38152557.00,
500295,VEDL        ,A ,Q,246.50,249.80,244.30,248.55,248.55,244.80,10751,832182,205468414.00,
500296,NAHAR SPG.  ,B ,Q,303.25,309.35,303.25,306.60,307.55,307.70,122,1340,409679.00,
500298,NAT.PEROXIDE,X ,Q,1024.90,1030.00,1006.60,1011.80,1011.80,1016.75,343,5370,5484918.00,
500300,GRASIM IND. ,A ,Q,2070.05,2086.85,2068.20,2083.85,2076.60,2069.50,779,5375,11169669.00,
500302,PEL         ,A ,Q,921.10,929.30,908.25,910.25,910.30,918.75,1628,25440,23361932.00,
500304,NIIT LTD.   ,A ,Q,114.25,115.35,113.55,114.05,114.30,114.05,1139,52716,6025988.00,
500306,JAYKAY      ,X ,Q,99.14,99.14,99.14,99.14,99.14,94.42,150,31767,3149380.00,
500307,NIRLON      ,B ,Q,413.45,413.75,405.05,410.40,411.00,406.10,171,6648,2734194.00,
500312,ONGC CORPN  ,A ,Q,197.45,200.95,194.20,198.05,198.05,195.90,5020,441912,87877688.00,
500313,OIL COUNTRY ,B ,Q,29.65,29.72,26.90,26.90,26.90,28.31,700,199379,5753961.00,
500314,ORIENT HOTEL,B ,Q,124.95,125.15,121.00,121.35,121.60,123.65,1314,95030,11662898.00,
500317,OSWAL AGRO. ,B ,Q,33.36,34.09,30.60,33.24,34.00,33.36,671,67017,2189897.00,
500319,INDIAN SUCRO,XT,Q,82.98,82.98,79.25,80.16,80.11,79.17,59,4872,394648.00,
500322,PANYAM CEMEN,XT,Q,63.28,63.28,63.28,63.28,63.28,62.04,7,6141,388602.00,
500325,RELIANCE    ,A ,Q,2452.15,2467.40,2452.15,2459.05,2459.05,2456.20,13614,169515,417019812.00,
500327,PILITA      ,B ,Q,11.26,11.50,11.10,11.33,11.50,11.28,285,79556,899197.00,
500330,RAYMOND     ,A ,Q,1720.80,1769.25,1720.80,1764.10,1765.00,1710.40,1657,33143,57952789.00,
500331,PIDILITE    ,A ,Q,2561.45,2566.55,2536.70,2546.10,2546.10,2561.45,1260,6156,15704992.00,
500333,PIX TRANS   ,B ,Q,1329.95,1340.25,1300.95,1308.55,1300.95,1319.55,187,984,1295431.00,
500335,BIRLA CORPN.,A ,Q,1392.75,1451.60,1392.75,1433.95,1425.00,1417.70,829,5641,8068078.00,
500336,SURYA ROSHNI,A ,Q,507.00,507.20,500.00,501.60,502.40,501.05,391,4818,2426105.00,
500337,PRIME SECUR.,B ,Q,189.95,194.05,183.00,192.00,191.00,186.20,281,5218,986565.00,
500338,PRSMJOHNSN  ,A ,Q,181.55,183.30,180.40,181.60,181.65,181.30,554,19866,3605211.00,
500339,RAIN        ,A ,Q,148.60,149.00,146.10,146.85,146.85,148.25,2510,144994,21334628.00,
500343,AMJLAND     ,B ,Q,39.20,40.13,39.20,39.85,40.13,38.79,272,11969,474869.00,
500346,PUN.COMMUNI.,B ,Q,44.00,44.00,38.25,40.94,40.94,40.44,134,10552,428920.00,
500350,RSWM  LTD   ,B ,Q,197.25,201.60,197.25,198.05,197.45,198.25,445,13834,2750565.00,
500354,RAJSH.SUGAR ,T ,Q,57.00,57.00,56.43,56.43,56.43,57.58,73,27239,1540317.00,
500355,RALLIS INDIA,A ,Q,253.95,261.00,252.60,258.30,258.30,253.40,3662,153856,39641413.00,
500356,RAMANEWS    ,B ,Q,17.09,17.09,16.44,16.52,16.44,16.71,162,11537,192351.00,
500357,RAMA PAPER  ,XT,Q,23.70,23.70,23.49,23.50,23.50,22.89,10,1538,36245.00,
500358,RAMA PETRO  ,X ,Q,4.02,4.02,4.02,4.02,4.02,4.01,4,400,1608.00,
500360,RAPICUT CARB,X ,Q,75.45,76.17,70.01,75.26,75.26,72.56,107,12884,960859.00,
500365,WELSPLSOL   ,B ,Q,40.49,40.87,39.00,39.85,39.85,40.19,806,168076,6694964.00,
500366,ROLTA (I)   ,Z ,Q,3.23,3.23,3.23,3.23,3.23,3.08,85,91031,294030.00,
500367,RUBFILA INT.,X ,Q,83.90,84.95,82.60,83.26,83.98,82.78,421,72543,6063015.00,
500368,PATANJALI   ,B ,Q,1630.60,1636.00,1580.10,1593.40,1593.40,1602.90,2146,33323,53698497.00,
500370,SALORA INT. ,X ,Q,65.95,65.95,60.55,64.23,64.23,65.91,79,8000,500174.00,
500378,JINDAL SAW  ,A ,Q,437.55,446.50,431.10,439.00,440.10,434.70,1817,36154,15895095.00,
500380,JK LAKSHMI  ,A ,Q,878.70,890.00,875.75,884.50,883.95,878.00,956,13126,11612311.00,
500387,SHREE CEMENT,A ,Q,27700.40,28335.00,27700.40,28311.85,28246.40,27643.40,337,475,13331190.00,
500388,SHREE KRISHN,XT,Q,37.50,38.00,37.50,38.00,38.00,37.50,5,150,5627.00,
500390,REL INFRA   ,A ,Q,216.20,224.80,215.55,218.60,218.60,214.60,2827,196711,43233118.00,
500400,TATA POWER  ,A ,Q,325.80,335.25,322.35,333.50,333.50,323.45,25846,1926298,636215848.00,
500402,SPMLINFRA   ,T ,Q,89.87,89.87,89.87,89.87,89.87,88.11,27,10065,904541.00,
500403,SUNDARAM FAS,A ,Q,1250.00,1267.20,1237.65,1241.50,1237.65,1244.75,233,1156,1445615.00,
500404,SUNFLAG IRON,B ,Q,207.75,210.60,205.75,206.40,206.05,206.70,803,38788,8056311.00,
500405,SUPREME PET ,A ,Q,556.30,559.30,551.00,556.05,558.90,554.75,413,7570,4202015.00,
500407,SWARAJ ENGIN,B ,Q,2199.95,2225.00,2159.40,2210.15,2209.05,2178.60,168,750,1646649.00,
500408,TATA ELXSI  ,A ,Q,8371.10,8457.05,8371.10,8448.70,8448.70,8362.10,991,4472,37727833.00,
500410,ACC LTD     ,A ,Q,2138.50,2186.00,2111.05,2179.25,2171.50,2133.80,1629,17745,38245729.00,
500411,THERMAX     ,A ,Q,2712.15,2722.45,2674.70,2679.20,2679.20,2710.85,927,3077,8263449.00,
500412,THIRUMALAI  ,A ,Q,204.95,204.95,201.55,202.45,202.00,203.75,835,30700,6230455.00,
500413,THOMAS COOK ,B ,Q,147.25,151.30,145.50,150.40,150.20,147.20,1694,143150,21326161.00,
500414,TIMEX GROUP ,T ,Q,179.10,180.75,175.20,175.65,175.55,179.65,275,32577,5792761.00,
500418,TOKYO PLAST ,B ,Q,121.50,121.50,118.00,118.85,119.00,122.75,211,9293,1105704.00,
500420,TORRENT PHAR,A ,Q,2054.80,2080.00,2038.35,2078.55,2075.00,2053.75,852,6124,12638059.00,
500422,TRANSCHEM   ,X ,Q,27.25,27.25,25.81,26.91,26.95,26.10,68,6797,181401.00,
500425,AMBUJA CEME ,A ,Q,497.40,506.70,489.35,504.20,504.20,494.35,5742,229758,114771578.00,
500426,UTLINDS     ,XT,Q,2.67,2.67,2.58,2.66,2.67,2.55,229,101647,268375.00,
500429,UNIPHOS ENT.,B ,Q,155.80,156.50,152.95,153.80,153.75,152.70,33,707,109272.00,
500439,VARD HOLDNG ,B ,Q,3000.00,3022.10,2910.15,3005.50,3004.50,3005.00,46,162,482412.00,
500440,HINDALCO    ,A ,Q,520.45,523.60,517.55,522.50,522.50,520.45,3804,153721,80102503.00,
500444,WEST COAS PA,A ,Q,678.20,702.00,676.75,694.40,699.00,674.95,2084,34474,23800444.00,
500449,HIND.ORG.CHM,B ,Q,36.25,36.25,34.80,35.07,35.07,35.44,554,67291,2385280.00,
500450,MPIL CORP L ,XT,Q,1111.00,1111.00,1111.00,1111.00,1111.00,1111.00,3,4,4444.00,
500456,PAS.ACRYLON ,B ,Q,36.51,37.70,36.51,37.31,37.70,36.90,339,23930,886647.00,
500458,KORE        ,XT,Q,7.42,7.42,7.20,7.42,7.42,7.07,43,6514,48192.00,
500459,PROCTER &GAM,A ,Q,17299.10,17427.15,17140.00,17193.75,17193.75,17199.90,152,263,4536902.00,
500460,MUKAND LTD. ,B ,Q,172.70,174.50,171.50,171.95,171.50,171.95,586,24118,4158123.00,
500463,BBOX        ,T ,Q,259.20,259.20,250.00,254.85,254.85,254.30,164,14398,3648762.00,
500464,UCAL        ,B ,Q,143.15,146.00,143.05,144.30,144.15,144.10,171,3100,449005.00,
500467,HARR.MALAYAL,B ,Q,153.70,160.05,153.70,156.30,156.50,151.00,207,2464,387776.00,
500469,FEDERAL BANK,A ,Q,154.55,157.20,153.65,154.15,154.15,154.55,11260,965955,150033798.00,
500470,TATA STEEL  ,A ,Q,129.70,130.50,128.70,130.05,130.05,129.20,27098,3329500,432264075.00,
500472,SKF INDIA   ,A ,Q,4585.05,4611.60,4526.55,4536.90,4553.30,4562.65,199,580,2655427.00,
500477,ASHOK LEYL. ,A ,Q,175.00,176.45,174.40,175.45,175.45,175.05,6832,552285,96870541.00,
500480,CUMMINS (I) ,A ,Q,1950.20,2009.00,1939.05,2001.20,2006.20,1947.90,1479,9304,18464702.00,
500483,TATA COMM   ,A ,Q,1701.90,1710.00,1697.00,1706.60,1707.00,1695.10,1766,25673,43760050.00,
500488,ABBOTT (I)  ,A ,Q,22865.85,23092.20,22700.05,23048.60,23037.10,22853.45,260,363,8308178.00,
500490,BAJ HOLD INV,A ,Q,7840.60,8020.00,7772.05,7821.90,7821.90,7990.75,773,2154,16858013.00,
500493,BHARAT FORGE,A ,Q,1180.00,1200.30,1175.50,1193.15,1192.00,1176.95,4726,32160,38318962.00,
500495,ESCORTS     ,A ,Q,3160.80,3205.05,3140.90,3169.25,3172.05,3144.15,1015,7631,24208753.00,
500500,HIND.MOTORS ,B ,Q,17.15,17.15,16.75,16.97,17.00,16.83,667,90115,1520414.00,
500510,LARSEN & TOU,A ,Q,3380.00,3405.00,3366.40,3384.50,3384.50,3378.75,4713,634935,2144685937.00,
500520,MAH & MAH   ,A ,Q,1672.00,1673.60,1647.15,1652.00,1652.00,1668.60,4049,53888,89299866.00,
500530,BOSCH LTD   ,A ,Q,21620.00,21952.00,21595.00,21897.40,21846.30,21616.10,369,745,16246313.00,
500540,PREMIER LTD ,T ,Q,3.44,3.44,3.15,3.34,3.35,3.30,30,9681,32376.00,
500547,BHARAT PET. ,A ,Q,474.05,474.50,456.60,465.90,465.90,470.50,18801,1137975,531167068.00,
500550,SIEMENS LTD.,A ,Q,3825.25,3895.80,3825.25,3885.55,3878.55,3823.70,811,4221,16308606.00,
