SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500042,BASF INDIA  ,A ,Q,2955.05,3030.00,2945.00,2969.75,2950.30,2949.85,284,1070,3201864.00,
500043,BATA INDIA  ,A ,Q,1649.20,1649.20,1602.55,1629.00,1626.90,1616.85,704,7082,11497493.00,
500048,BEML LTD    ,A ,Q,2519.95,2520.00,2460.00,2470.20,2470.20,2460.30,2311,23072,57317101.00,
500049,BHARAT ELECT,A ,Q,150.90,157.40,150.90,153.55,153.55,147.45,12446,2060618,318382621.00,
500052,BHANSALI ENG,B ,Q,93.20,94.37,92.12,92.67,92.67,92.87,1898,116170,10827953.00,
500058,BIHAR SPONGE,XT,Q,10.74,10.80,10.15,10.30,10.30,10.53,158,53005,547849.00,
500059,BINANI IND. ,T ,Q,16.35,16.40,16.10,16.10,16.10,16.40,11,5325,87307.00,
500060,BIRLACABLE  ,B ,Q,267.80,273.00,260.40,264.60,264.45,263.50,405,9936,2628357.00,
500067,BLUE STAR   ,A ,Q,1002.90,1002.90,977.95,991.40,991.40,989.70,1639,19374,19143347.00,
500068,DISA INDIA  ,B ,Q,13875.00,14050.00,13800.00,14011.65,14040.00,13873.00,40,201,2805592.00,
500069,QUESTCAP    ,X ,Q,291.20,291.20,280.10,287.45,290.00,291.20,29,1419,404100.00,
500074,BPL LTD.    ,T ,Q,86.20,86.20,84.62,84.62,84.62,86.34,89,15762,1335650.00,
500078,OAL         ,B ,Q,363.05,363.05,346.95,348.15,350.35,355.90,936,5124,1800484.00,
500083,CENTURY EXT ,T ,Q,17.59,17.75,17.20,17.30,17.30,17.27,233,49997,866494.00,
500084,CESC LTD.   ,A ,Q,102.51,109.91,101.51,108.82,108.82,100.50,12031,2051476,216474303.00,
500085,CHAMBAL FERT,A ,Q,326.25,327.10,322.00,325.10,325.10,320.05,1923,90811,29471963.00,
500086,EXIDE IND.  ,A ,Q,297.35,299.35,292.50,294.00,294.00,291.45,3401,170616,50421593.00,
500087,CIPLA LTD.  ,A ,Q,1210.05,1221.30,1206.65,1216.55,1216.55,1206.65,3511,67748,82229051.00,
500089,DIC INDIA   ,B ,Q,429.00,444.10,426.90,441.10,441.00,432.70,49,157,68335.00,
500092,CRISIL LTD  ,A ,Q,4215.05,4426.75,4215.05,4229.05,4228.50,4216.30,559,2239,9585337.00,
500093,CGPOWER     ,A ,Q,464.85,472.05,460.00,469.35,469.35,455.70,3511,125021,58383885.00,
500096,DABUR (I)   ,A ,Q,545.95,548.75,541.65,547.10,547.30,541.00,2596,40870,22312612.00,
500097,DALMIASUG   ,B ,Q,473.35,474.35,454.95,458.80,460.50,464.05,1093,18791,8673658.00,
500101,ARVIND Ltd  ,A ,Q,229.60,229.60,224.85,225.45,225.60,223.80,1071,39534,8959069.00,
500103,BHEL        ,A ,Q,175.00,176.50,170.85,174.10,174.10,170.40,13985,2438217,422929797.00,
500104,HIND.PETRO  ,A ,Q,355.00,379.40,355.00,376.50,376.50,345.45,17530,1325905,491661477.00,
500106,IFCI LTD    ,A ,Q,25.63,28.87,25.20,28.46,28.46,25.15,27272,21288575,580446815.00,
500108,MAHA.TELE   ,A ,Q,31.89,32.50,30.86,32.19,32.19,30.66,4024,1933108,61174557.00,
500109,MRPL        ,A ,Q,122.65,128.65,122.65,125.20,125.20,121.80,4121,444749,55948305.00,
500110,CHENNAI PET.,A ,Q,675.00,697.65,668.00,669.55,669.55,670.60,4159,138154,93812218.00,
500111,REL.CAP.    ,T ,Q,13.08,13.08,11.84,12.21,12.20,12.46,1115,763848,9863041.00,
500112,STATE BANK  ,A ,Q,583.35,596.00,583.35,594.65,594.65,571.85,66621,3410622,2013361967.00,
500113,STEEL AUTH. ,A ,Q,94.50,95.48,93.81,93.95,93.95,93.19,13251,2906608,274547532.00,
500114,TITAN       ,A ,Q,3515.05,3549.65,3478.30,3487.70,3489.00,3488.55,1911,15889,55588203.00,
500116,IDBI BANK L ,A ,Q,64.58,64.98,63.01,63.31,63.31,62.57,4205,1299094,82367770.00,
500117,DCW LTD.    ,A ,Q,51.50,52.30,51.45,51.85,51.85,51.25,1029,139954,7240751.00,
500119,DHAMPUR SUGA,A ,Q,275.70,278.00,270.10,271.35,271.35,273.15,1490,47640,12999165.00,
500120,DIAMINES&CHM,B ,Q,551.95,551.95,519.05,522.85,522.85,542.50,807,7637,4009977.00,
500123,ELANTAS     ,B ,Q,7920.00,7920.00,7752.00,7789.80,7800.00,7888.30,112,353,2756878.00,
500124,DR.REDDY'S  ,A ,Q,5827.95,5827.95,5730.05,5749.30,5769.95,5747.40,1192,7153,41139231.00,
500125,E.I.D.PAR   ,A ,Q,549.00,552.05,538.00,543.95,543.95,535.60,3165,77742,42201036.00,
500126,PGHL        ,A ,Q,5150.00,5198.95,5066.80,5160.45,5136.60,5131.95,303,1070,5509685.00,
500128,ELEC.CASTING,A ,Q,116.20,116.20,111.50,111.95,111.95,113.25,2683,242211,27362111.00,
500133,ESAB INDIA  ,A ,Q,6058.95,6058.95,5849.25,5883.90,5950.00,5882.70,211,531,3127930.00,
500135,EPL         ,A ,Q,199.90,199.90,196.25,197.80,197.80,196.45,1372,58875,11631905.00,
500136,ESTER INDUS.,B ,Q,91.00,92.40,89.10,89.38,89.45,90.03,484,24600,2236876.00,
500142,FGP LTD.    ,X ,Q,6.05,6.32,6.03,6.27,6.27,6.05,14,3656,22306.00,
500143,P.H.CAPITAL ,X ,Q,93.50,93.50,87.08,92.24,92.24,89.94,25,2183,198056.00,
500144,FINOL. CABLE,A ,Q,1050.00,1061.55,1011.00,1018.05,1017.95,1023.80,1894,28774,29633169.00,
500147,COCKERILL   ,B ,Q,3037.75,3037.75,2966.60,2985.70,2999.00,2953.90,155,1519,4545800.00,
500148,UFLEX LTD   ,A ,Q,459.90,462.00,454.00,456.75,458.00,455.50,784,17846,8173743.00,
500150,FOSECO INDIA,B ,Q,3562.80,3592.55,3502.80,3519.25,3519.25,3514.05,152,542,1931279.00,
500151,GOLDEN TOB  ,Z ,Q,52.85,52.85,50.03,51.80,51.80,51.50,24,3436,178247.00,
500153,GANESH BENZO,B ,Q,166.80,167.45,163.00,163.80,163.50,161.65,592,27138,4478456.00,
500159,METROGLOBL  ,X ,Q,108.50,108.50,103.00,105.65,105.90,103.00,92,2360,247725.00,
500160,GTL LTD.    ,T ,Q,7.65,7.65,7.59,7.59,7.59,7.71,155,61008,463485.00,
500163,GODFREY PH  ,A ,Q,2085.10,2127.25,2050.40,2098.15,2098.15,2075.50,1551,6687,13953390.00,
500164,GODREJ IND  ,A ,Q,647.30,656.00,646.25,648.15,647.05,647.25,512,7185,4665728.00,
500165,KANSAI NERO ,A ,Q,320.05,325.00,318.50,319.30,319.40,319.55,326,6681,2146778.00,
500166,GOODRICKE   ,X ,Q,191.70,194.85,188.85,190.45,190.45,188.05,119,11174,2129833.00,
500168,GOODYEAR (I),B ,Q,1329.35,1336.00,1309.05,1313.15,1313.15,1310.25,902,10574,13949555.00,
500170,GTN INDUS   ,X ,Q,36.50,36.99,36.20,36.61,36.94,36.49,52,6220,228684.00,
500171,GHCL LTD    ,A ,Q,553.15,562.95,551.30,558.35,556.60,552.90,690,9294,5169678.00,
500173,GFLLIMITED  ,B ,Q,100.00,100.10,98.00,98.98,99.00,97.53,242,17227,1711977.00,
500174,GUJ.LEASE   ,B ,Q,3.75,4.10,3.75,4.10,4.10,3.94,14,6332,24360.00,
500179,HCL INFOSYS ,B ,Q,17.71,17.90,17.09,17.35,17.40,17.09,471,121587,2111591.00,
500180,HDFC BANK   ,A ,Q,1590.00,1612.00,1572.95,1609.05,1609.05,1555.50,72340,2254759,3602102285.00,
500182,HEROMOTOCO  ,A ,Q,3861.55,3889.05,3785.00,3795.60,3795.75,3758.55,2456,23076,88173785.00,
500183,HFCL        ,A ,Q,68.00,68.64,67.44,67.72,67.72,66.83,4623,916520,62263137.00,
500184,HSCL        ,A ,Q,269.80,273.65,269.70,272.10,272.10,267.35,1851,71542,19415204.00,
500185,HIND.CONSTN.,A ,Q,29.81,30.15,29.45,29.69,29.69,29.42,2734,2253291,67065827.00,
500186,HIND.OIL EXP,A ,Q,163.45,164.25,161.65,163.20,162.75,161.95,650,38019,6196509.00,
500187,AGI         ,A ,Q,964.95,970.45,939.60,942.65,943.50,949.15,703,12097,11445442.00,
500188,HINDUS.ZI   ,A ,Q,317.80,319.60,312.55,317.90,317.90,300.55,10433,387039,122263216.00,
500189,NDLVENTURE  ,B ,Q,154.35,164.00,146.00,149.50,149.50,154.15,393,6766,1069036.00,
500191,HMT LTD.    ,Z ,Q,48.10,48.92,47.05,47.37,48.00,47.97,85,5433,260431.00,
500192,PRAG BOSIMI ,X ,Q,2.89,2.89,2.73,2.78,2.78,2.80,56,12606,34910.00,
500193,HLVLTD      ,B ,Q,22.71,23.85,22.31,23.55,23.60,22.64,1025,393027,9114753.00,
500199,I.G.PETRO   ,B ,Q,453.05,459.30,452.00,453.35,455.00,452.60,231,2784,1267829.00,
500201,IND.GLYCOLS ,A ,Q,724.80,731.00,704.90,725.50,724.85,711.50,697,8648,6226018.00,
500202,IND.LEAS.DEV,X ,Q,8.20,8.20,7.44,7.55,7.55,7.83,27,2573,19791.00,
500206,MARGO FIN   ,XT,Q,44.28,44.28,44.28,44.28,44.28,42.18,23,3059,135452.00,
500207,INDO RAMA   ,B ,Q,50.76,51.53,49.87,50.38,50.40,49.76,222,26430,1345294.00,
500209,INFOSYS LTD ,A ,Q,1460.00,1471.45,1449.35,1464.45,1464.45,1452.25,5008,123075,180020272.00,
500210,INGERSOLL   ,A ,Q,2993.00,3010.00,2943.75,2982.80,2982.80,2954.90,286,834,2480232.00,
500213,INTER.TRAVEL,X ,Q,405.00,430.00,401.10,413.35,414.00,395.75,734,39966,16512812.00,
500214,ION EXCHANGE,A ,Q,565.05,579.95,555.00,559.30,561.55,560.40,3170,47780,27124767.00,
500215,AGRO TECH FO,B ,Q,893.75,893.75,856.95,871.85,875.00,876.20,165,519,451647.00,
500219,JAIN IRRIG  ,A ,Q,71.95,72.00,69.25,69.87,69.87,70.47,2554,670605,47309250.00,
500223,JCT LTD     ,XT,Q,2.61,2.74,2.53,2.62,2.64,2.61,1186,2191191,5719305.00,
500227,JINDAL POLYF,A ,Q,635.00,636.20,626.00,632.05,634.15,628.75,103,1079,681018.00,
500228,JSWSL       ,A ,Q,815.15,823.00,812.00,819.30,819.30,811.10,10205,215190,176400500.00,
500231,UMANG DAIR  ,B ,Q,71.11,74.42,71.05,71.75,71.70,71.11,76,3177,227547.00,
500233,KAJARIA CER.,A ,Q,1376.00,1385.55,1371.70,1382.75,1379.80,1365.60,645,4163,5734566.00,
500234,KAKATIYA CEM,B ,Q,233.40,233.40,224.00,224.60,226.00,223.90,111,2448,555262.00,
500235,KALYANI STEL,B ,Q,487.90,490.00,474.80,486.50,486.55,474.15,490,6430,3109124.00,
500236,KANELIND    ,XT,Q,1.54,1.54,1.45,1.46,1.46,1.47,15,3713,5383.00,
500238,WHIRLPOOL   ,A ,Q,1439.95,1439.95,1304.95,1323.55,1323.55,1418.20,10348,105278,142511992.00,
500239,KG DENIM    ,X ,Q,36.99,37.88,36.00,36.63,36.63,36.61,129,20091,738848.00,
500240,KINETIC ENG.,X ,Q,131.55,134.20,129.25,131.00,131.00,131.35,178,14761,1937741.00,
500241,KIRL.BROS.  ,B ,Q,998.00,1030.65,983.00,1015.65,1025.15,990.40,851,4601,4623127.00,
500243,KIRL INDUS  ,B ,Q,3491.35,3494.05,3400.25,3406.90,3401.00,3463.05,58,126,433243.00,
500245,KIRL.FERROUS,A ,Q,543.10,548.00,524.00,544.50,544.50,547.30,7681,218413,116708821.00,
500246,ENVAIN ELECT,XT,Q,193.60,210.95,192.85,192.85,192.85,203.00,62,2672,520243.00,
500247,KOTAK MAH.BK,A ,Q,1772.95,1824.25,1754.20,1817.30,1817.30,1750.80,25067,646465,1164594380.00,
500248,KRIFILIND   ,XT,Q,4.80,4.80,4.37,4.47,4.70,4.58,55,4667,21762.00,
500249,KSB         ,A ,Q,3523.95,3549.00,3423.55,3467.20,3460.90,3433.90,464,1656,5749671.00,
500250,L.G.BALKRISH,A ,Q,1204.00,1206.50,1175.10,1183.55,1198.00,1183.80,731,4652,5542944.00,
500251,TRENT LTD.  ,A ,Q,2896.35,2896.35,2773.45,2817.20,2817.20,2804.95,2147,18655,52395323.00,
500252,LAXMIMACH   ,A ,Q,13321.40,13441.40,13199.00,13380.85,13350.00,13146.35,185,290,3856312.00,
500253,LIC HOUS.FIN,A ,Q,495.10,510.50,495.10,506.95,506.95,492.65,3873,158300,79957538.00,
500257,LUPIN LTD.  ,A ,Q,1319.90,1319.90,1255.95,1260.15,1263.60,1296.30,5642,95029,120103142.00,
500259,LYKA LABS   ,T ,Q,126.50,128.20,121.70,125.50,125.50,126.35,65,3600,453508.00,
500260,RAMCOCEM    ,A ,Q,1005.05,1038.60,1002.00,1030.15,1026.80,1005.30,1232,16506,16829985.00,
500262,HYBRIDFIN   ,T ,Q,9.00,9.00,8.97,8.97,8.97,9.15,6,360,3232.00,
500264,MAFATLAL IND,X ,Q,146.90,146.90,143.60,144.05,143.80,144.20,226,26284,3797329.00,
500265,MAH.SEAMLESS,A ,Q,1047.95,1071.25,1030.10,1050.80,1048.95,999.75,1623,13770,14434767.00,
500266,MAH.SCOOTER ,A ,Q,7998.05,8140.80,7942.30,8004.75,7974.05,7911.40,259,824,6639869.00,
500267,MAJESTIC AUT,XT,Q,266.00,268.95,259.00,262.25,264.10,265.35,188,14257,3738692.00,
500268,MANALI PETRO,B ,Q,66.64,66.80,65.80,66.21,66.10,65.73,302,31407,2081041.00,
500270,BARODA RAYON,X ,Q,197.15,202.50,194.30,197.10,197.90,197.05,230,4840,956137.00,
500271,MFSL        ,A ,Q,1023.05,1031.15,1004.15,1023.40,1025.00,1020.75,1847,20982,21336227.00,
500277,MID INDIA IN,XT,Q,8.41,8.83,8.02,8.41,8.41,8.41,26,2944,24772.00,
500279,MIRC ELECT  ,T ,Q,17.35,17.35,16.01,16.53,16.74,16.55,62,23159,383795.00,
500280,CENTURY ENKA,B ,Q,415.80,423.55,415.80,421.45,422.15,420.10,122,1595,671886.00,
500284,LORDS CHLORO,B ,Q,147.35,147.35,144.30,145.85,144.30,145.60,108,1540,224507.00,
500285,SPICEJET LTD,B ,Q,47.67,47.90,45.90,46.28,46.28,46.95,14137,6547524,306780483.00,
500288,MOREPEN LAB.,A ,Q,46.00,46.50,44.80,45.15,44.95,45.03,1557,557783,25427944.00,
500290,MRF LTD.    ,A ,Q,112300.00,112300.00,110896.75,111492.45,111458.15,111417.60,205,235,26170522.00,
500292,HEIDEL CEM  ,A ,Q,200.25,200.25,195.10,195.60,195.40,197.85,645,19990,3930839.00,
500294,NCC         ,A ,Q,169.85,172.10,167.00,170.20,170.00,165.40,2834,277929,47296682.00,
500295,VEDL        ,A ,Q,244.10,244.40,239.75,241.80,241.80,239.30,7477,498128,120437916.00,
500296,NAHAR SPG.  ,B ,Q,310.05,319.90,300.45,312.95,311.80,307.60,1168,21750,6790615.00,
500298,NAT.PEROXIDE,X ,Q,995.50,996.00,980.00,986.65,986.65,976.50,254,4306,4259108.00,
500300,GRASIM IND. ,A ,Q,2057.25,2075.00,2029.00,2048.60,2051.20,2015.55,2008,20494,41920019.00,
500302,PEL         ,A ,Q,930.55,945.45,930.55,940.30,940.30,928.20,1297,22835,21460348.00,
500304,NIIT LTD.   ,A ,Q,115.10,115.30,113.70,114.35,114.30,114.30,533,26386,3014442.00,
500306,JAYKAY      ,X ,Q,87.50,89.70,85.00,87.18,87.18,86.13,372,81003,7091355.00,
500307,NIRLON      ,B ,Q,419.20,419.20,407.00,407.70,408.00,407.40,207,11705,4801216.00,
500312,ONGC CORPN  ,A ,Q,195.70,205.75,195.70,202.05,202.05,194.60,26216,2175001,438668987.00,
500313,OIL COUNTRY ,B ,Q,23.46,23.46,22.40,22.69,22.65,22.00,291,81291,1854228.00,
500314,ORIENT HOTEL,B ,Q,117.80,122.00,113.45,120.70,120.70,114.60,3077,221274,25951081.00,
500317,OSWAL AGRO. ,B ,Q,38.00,38.00,33.70,33.78,33.80,33.75,102,6867,233472.00,
500319,INDIAN SUCRO,XT,Q,86.80,86.90,83.50,83.61,83.50,83.58,52,4135,348600.00,
500322,PANYAM CEMEN,XT,Q,57.34,57.34,57.34,57.34,57.34,56.22,7,750,43005.00,
500325,RELIANCE    ,A ,Q,2440.05,2445.00,2395.00,2421.00,2421.00,2393.45,19776,6478365,15531973131.00,
500327,PILITA      ,B ,Q,10.50,10.72,10.40,10.62,10.58,10.51,343,124140,1311262.00,
500330,RAYMOND     ,A ,Q,1595.50,1620.00,1575.30,1582.50,1582.50,1563.05,5064,82349,130623037.00,
500331,PIDILITE    ,A ,Q,2568.25,2581.95,2547.00,2552.45,2553.00,2561.40,1230,8972,22963647.00,
500333,PIX TRANS   ,B ,Q,1407.00,1461.05,1407.00,1439.65,1440.00,1405.35,951,7622,10980962.00,
500335,BIRLA CORPN.,A ,Q,1469.95,1469.95,1407.35,1420.05,1420.05,1424.00,906,5036,7243586.00,
500336,SURYA ROSHNI,A ,Q,517.00,521.50,508.60,511.70,512.00,506.40,1525,32083,16496167.00,
500337,PRIME SECUR.,B ,Q,162.15,175.25,162.15,173.65,173.50,168.95,71,1251,215334.00,
500338,PRSMJOHNSN  ,A ,Q,184.95,184.95,177.80,182.80,182.45,180.65,871,45896,8295033.00,
500339,RAIN        ,A ,Q,147.80,147.80,144.20,145.15,145.15,145.00,7914,227943,33094573.00,
500343,AMJLAND     ,B ,Q,40.80,40.80,38.30,38.61,38.64,38.13,72,4559,175991.00,
500346,PUN.COMMUNI.,B ,Q,39.80,39.80,38.00,38.06,39.16,38.97,25,1467,56694.00,
500350,RSWM  LTD   ,B ,Q,209.00,211.05,203.70,206.35,203.70,205.35,245,8527,1761019.00,
500354,RAJSH.SUGAR ,T ,Q,60.34,60.34,60.34,60.34,60.34,59.16,98,29221,1763195.00,
500355,RALLIS INDIA,A ,Q,236.00,236.00,231.20,232.80,232.75,230.65,530,18659,4339403.00,
500356,RAMANEWS    ,B ,Q,16.45,16.45,16.10,16.20,16.20,16.20,156,18513,300948.00,
500357,RAMA PAPER  ,XT,Q,23.70,23.70,22.68,23.67,22.68,22.68,8,1313,31111.00,
500358,RAMA PETRO  ,X ,Q,4.30,4.30,4.12,4.12,4.12,4.33,14,908,3896.00,
500360,RAPICUT CARB,X ,Q,69.45,70.79,65.99,68.71,69.00,68.04,61,4550,309768.00,
500365,WELSPLSOL   ,B ,Q,40.50,41.39,40.50,40.70,40.80,40.32,564,277265,11313592.00,
500366,ROLTA (I)   ,Z ,Q,2.55,2.55,2.55,2.55,2.55,2.43,78,67821,172943.00,
500367,RUBFILA INT.,X ,Q,81.50,82.00,79.15,80.38,80.38,80.41,548,126619,10189267.00,
500368,PATANJALI   ,B ,Q,1400.05,1448.25,1381.85,1437.65,1437.65,1379.30,8219,529501,764544597.00,
500370,SALORA INT. ,X ,Q,54.90,58.88,52.40,58.88,58.88,53.53,153,27922,1626281.00,
500378,JINDAL SAW  ,A ,Q,480.00,484.95,457.45,461.35,464.85,470.15,1752,42573,19966412.00,
500380,JK LAKSHMI  ,A ,Q,815.15,830.00,815.15,825.20,825.00,814.15,1503,16068,13255391.00,
500387,SHREE CEMENT,A ,Q,26900.05,27899.65,26900.05,27705.55,27740.95,27005.65,696,1193,32938382.00,
500388,SHREE KRISHN,XT,Q,31.06,31.06,30.00,31.06,31.06,29.59,22,4060,124061.00,
500390,REL INFRA   ,A ,Q,197.40,198.70,192.10,192.70,192.70,193.95,1999,179764,35092437.00,
500400,TATA POWER  ,A ,Q,286.00,286.00,278.90,281.50,281.50,275.75,17655,1721021,484639434.00,
500402,SPMLINFRA   ,T ,Q,82.82,82.82,81.00,82.82,82.82,81.20,77,117185,9685727.00,
500403,SUNDARAM FAS,A ,Q,1245.05,1274.90,1234.75,1269.90,1264.00,1239.50,840,4797,6031160.00,
500404,SUNFLAG IRON,B ,Q,193.15,201.85,193.15,199.70,198.65,193.15,744,21749,4291205.00,
500405,SUPREME PET ,A ,Q,564.25,579.30,564.25,568.30,569.00,563.00,292,1422,814287.00,
500407,SWARAJ ENGIN,B ,Q,2237.45,2237.45,2173.20,2178.75,2173.20,2193.50,102,515,1134210.00,
500408,TATA ELXSI  ,A ,Q,8425.10,8500.90,8341.00,8400.80,8400.80,8417.80,1144,5664,47575444.00,
500410,ACC LTD     ,A ,Q,1950.05,2031.00,1950.05,2019.35,2019.35,1900.30,9962,129016,257071648.00,
500411,THERMAX     ,A ,Q,2683.95,2755.70,2655.05,2703.85,2700.35,2608.10,1570,9663,26226250.00,
500412,THIRUMALAI  ,A ,Q,206.00,209.75,200.80,201.30,201.30,205.25,1497,42133,8586327.00,
500413,THOMAS COOK ,B ,Q,147.95,154.00,147.50,154.00,154.00,146.70,4888,513227,77626745.00,
500414,TIMEX GROUP ,T ,Q,187.00,187.00,180.75,182.20,182.75,183.20,209,36633,6661880.00,
500418,TOKYO PLAST ,B ,Q,124.50,126.20,121.55,122.75,123.00,124.90,265,9097,1128960.00,
500420,TORRENT PHAR,A ,Q,2181.95,2181.95,2113.40,2131.45,2132.35,2151.30,1310,7091,15151178.00,
500422,TRANSCHEM   ,X ,Q,26.00,26.90,25.35,25.68,25.68,26.00,75,7227,188017.00,
500425,AMBUJA CEME ,A ,Q,457.15,475.80,453.10,474.45,474.45,442.10,23183,1259661,586389645.00,
500426,UTLINDS     ,XT,Q,2.48,2.48,2.27,2.39,2.42,2.38,200,92662,222837.00,
500429,UNIPHOS ENT.,B ,Q,153.00,154.20,151.80,153.10,152.80,153.05,141,2233,340699.00,
500439,VARD HOLDNG ,B ,Q,3050.05,3050.90,3007.55,3025.15,3007.55,3034.30,40,95,287946.00,
500440,HINDALCO    ,A ,Q,521.05,526.70,516.45,519.70,519.70,517.25,5152,298975,155893549.00,
500444,WEST COAS PA,A ,Q,678.95,678.95,652.50,653.75,652.50,653.15,1631,24724,16257719.00,
500449,HIND.ORG.CHM,B ,Q,34.97,35.00,34.10,34.14,34.14,34.29,750,84393,2894413.00,
500450,MPIL CORP L ,XT,Q,1201.00,1201.00,1201.00,1201.00,1201.00,1225.00,1,5,6005.00,
500456,PAS.ACRYLON ,B ,Q,38.00,38.00,34.60,37.23,37.25,37.04,226,23128,853032.00,
500458,KORE        ,XT,Q,6.86,7.15,6.86,6.87,7.09,7.00,31,7907,54551.00,
500459,PROCTER &GAM,A ,Q,17547.95,17625.00,17332.10,17491.85,17425.00,17402.75,330,659,11528854.00,
500460,MUKAND LTD. ,B ,Q,178.30,181.45,176.60,177.95,176.60,177.70,641,21753,3884054.00,
500463,BBOX        ,T ,Q,261.10,261.20,253.60,258.10,258.10,261.55,208,11273,2895348.00,
500464,UCAL        ,B ,Q,152.15,154.00,147.35,149.45,149.90,148.25,344,3163,474342.00,
500467,HARR.MALAYAL,B ,Q,149.15,156.05,148.80,154.90,155.00,149.20,566,10267,1583769.00,
500469,FEDERAL BANK,A ,Q,151.70,155.15,150.25,154.05,154.05,148.65,14733,1411453,216560747.00,
500470,TATA STEEL  ,A ,Q,132.45,132.45,130.40,130.95,130.95,129.95,16744,1672484,219286570.00,
500472,SKF INDIA   ,A ,Q,4695.35,4695.35,4551.50,4570.65,4573.00,4585.20,291,1256,5775692.00,
500477,ASHOK LEYL. ,A ,Q,179.90,179.90,174.10,174.50,174.50,176.35,20694,1278772,224709832.00,
500480,CUMMINS (I) ,A ,Q,1924.10,1958.00,1921.50,1953.30,1953.25,1919.95,1460,10354,20166738.00,
500483,TATA COMM   ,A ,Q,1698.90,1698.90,1658.55,1662.80,1666.75,1659.05,1559,24156,40284460.00,
500488,ABBOTT (I)  ,A ,Q,23841.00,23841.00,23340.00,23383.55,23411.90,23675.70,285,474,11168721.00,
500490,BAJ HOLD INV,A ,Q,7337.05,7971.45,7337.05,7841.95,7841.95,7337.40,2923,8388,64263889.00,
500493,BHARAT FORGE,A ,Q,1174.60,1175.35,1155.55,1157.85,1157.85,1156.80,5205,65243,75754532.00,
500495,ESCORTS     ,A ,Q,3250.00,3250.00,3173.20,3212.15,3216.90,3205.55,1463,10815,34623463.00,
500500,HIND.MOTORS ,B ,Q,17.85,17.90,17.47,17.72,17.61,17.31,267,49791,879237.00,
500510,LARSEN & TOU,A ,Q,3262.10,3347.25,3251.00,3313.65,3313.65,3189.95,10187,116704,385210227.00,
500520,MAH & MAH   ,A ,Q,1660.00,1674.95,1639.90,1656.70,1656.70,1626.70,6441,113279,187598464.00,
500530,BOSCH LTD   ,A ,Q,22299.95,22299.95,21713.45,21942.55,21937.00,22082.45,489,1217,26647574.00,
500540,PREMIER LTD ,T ,Q,3.60,3.76,3.42,3.42,3.42,3.60,45,27171,95880.00,
500547,BHARAT PET. ,A ,Q,445.00,464.70,444.15,461.35,461.35,437.85,12395,891888,407640059.00,
500550,SIEMENS LTD.,A ,Q,3814.95,3838.00,3742.50,3805.85,3805.85,3753.45,7355,43191,163684191.00,
