SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543482,EUREKAFORBE ,A ,Q,495.00,497.85,487.00,494.55,497.00,487.20,473,8566,4226427.00,
543489,GATEWAY     ,A ,Q,91.35,91.35,88.00,88.88,89.02,90.31,449,20082,1791334.00,
543490,GMRP&UI     ,B ,Q,32.45,32.78,30.93,31.66,31.66,32.22,1485,243247,7843502.00,
543497,BCCL        ,M ,Q,49.00,49.00,49.00,49.00,49.00,50.00,1,1600,78400.00,
543498,MSUMI       ,A ,Q,61.37,61.52,59.50,60.08,60.28,61.15,985,111932,6766761.00,
543501,MOLOWVOL    ,B ,Q,27.93,27.93,27.88,27.88,27.88,28.00,3,3,83.00,
543512,AVROIND     ,B ,Q,115.00,115.00,106.05,107.05,107.00,110.50,264,3604,388318.00,
543513,UMAEXPORTS  ,B ,Q,48.85,48.85,48.12,48.30,48.30,48.12,50,1538,74591.00,
543514,VERANDA     ,B ,Q,183.00,183.70,175.00,177.55,178.00,184.55,179,1731,310731.00,
543515,SEML        ,M ,Q,111.00,111.10,109.00,109.00,109.00,110.00,25,25000,2740350.00,
543516,DHYAANI     ,M ,Q,118.75,118.75,118.75,118.75,118.75,124.95,1,1000,118750.00,
543517,HARIOMPIPE  ,B ,Q,632.10,635.35,621.70,625.70,624.10,623.55,692,7004,4393072.00,
543518,EIGHTY      ,M ,Q,43.00,43.00,42.00,42.00,42.00,42.00,2,6000,255000.00,
543520,GLHRL       ,M ,Q,39.86,40.00,39.80,40.00,40.00,43.00,5,5000,199290.00,
543521,FONE4       ,M ,Q,4.80,4.80,4.35,4.37,4.38,4.18,5,50000,227100.00,
543523,CAMPUS      ,A ,Q,269.55,270.15,264.20,266.10,266.10,269.15,4378,86386,22995735.00,
543524,RAINBOW     ,A ,Q,1142.70,1145.00,1115.00,1134.75,1134.75,1132.10,1187,11205,12644566.00,
543525,SILVERTUC   ,B ,Q,543.00,549.70,532.80,536.70,534.05,538.45,37,161,87133.00,
543526,LICI        ,A ,Q,606.65,609.00,603.00,604.25,604.25,606.75,4071,70561,42702636.00,
543527,PRUDENT     ,B ,Q,1337.55,1337.55,1209.70,1214.45,1216.50,1283.70,1081,4554,5617199.00,
543528,VENUSPIPES  ,B ,Q,1409.00,1414.20,1361.95,1366.55,1371.85,1395.80,2346,26512,36577836.00,
