SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500038,BALRAM.CHINI,A ,Q,424.95,433.95,399.10,408.40,408.40,431.30,16054,803600,332678502.00,
500039,BANCO PROD. ,B ,Q,565.00,570.10,558.10,561.15,558.90,565.70,1189,76129,43103589.00,
500040,CENTURY TEXT,A ,Q,1298.55,1336.90,1298.55,1331.25,1331.25,1312.30,782,11345,15000816.00,
500041,BANNARI AMAN,B ,Q,2503.30,2542.00,2435.00,2502.30,2502.30,2503.30,175,643,1606323.00,
500042,BASF INDIA  ,A ,Q,3010.00,3027.45,2982.20,3007.35,3010.70,3000.80,215,1235,3714657.00,
500043,BATA INDIA  ,A ,Q,1644.45,1662.10,1632.40,1658.75,1658.75,1642.80,429,35378,58697263.00,
500048,BEML LTD    ,A ,Q,2450.00,2495.00,2413.65,2470.95,2469.00,2437.00,1517,12972,31914444.00,
500049,BHARAT ELECT,A ,Q,163.00,163.00,158.35,160.30,160.30,156.20,23018,2922351,467560502.00,
500052,BHANSALI ENG,B ,Q,95.04,96.83,94.50,95.97,96.00,95.04,2518,224374,21471832.00,
500058,BIHAR SPONGE,XT,Q,10.34,10.54,10.00,10.29,10.30,10.33,144,50801,515997.00,
500059,BINANI IND. ,T ,Q,16.25,16.25,16.06,16.06,16.06,16.38,12,3907,62845.00,
500060,BIRLACABLE  ,B ,Q,261.40,265.00,259.15,262.50,262.25,261.30,490,11220,2949420.00,
500067,BLUE STAR   ,A ,Q,1006.30,1016.70,995.50,1011.55,1010.60,1004.35,507,5270,5315515.00,
500068,DISA INDIA  ,B ,Q,14659.95,14659.95,14002.20,14399.60,14399.00,14264.20,40,108,1556915.00,
500069,QUESTCAP    ,X ,Q,287.90,287.95,281.05,285.00,285.00,282.45,19,209,59752.00,
500074,BPL LTD.    ,T ,Q,82.00,82.00,81.90,81.90,81.90,82.70,32,4672,382945.00,
500078,OAL         ,B ,Q,353.55,354.75,346.60,348.00,348.00,350.05,214,2998,1046105.00,
500083,CENTURY EXT ,T ,Q,17.00,17.73,16.70,17.70,17.72,16.89,354,94500,1637734.00,
500084,CESC LTD.   ,A ,Q,119.39,123.40,116.90,122.01,122.01,119.01,10319,1867328,224304489.00,
500085,CHAMBAL FERT,A ,Q,356.95,356.95,348.00,349.15,348.20,351.65,3372,189789,66731295.00,
500086,EXIDE IND.  ,A ,Q,292.00,297.90,290.45,294.80,294.80,291.05,7798,495509,145793265.00,
500087,CIPLA LTD.  ,A ,Q,1209.95,1225.00,1197.10,1222.90,1222.90,1205.50,4186,81236,99050471.00,
500089,DIC INDIA   ,B ,Q,503.00,513.20,493.00,511.90,510.00,502.45,174,1521,769711.00,
500092,CRISIL LTD  ,A ,Q,4298.00,4298.00,4226.00,4253.95,4257.45,4278.90,280,584,2481045.00,
500093,CGPOWER     ,A ,Q,459.80,463.15,448.55,456.10,454.30,453.65,1624,51911,23661711.00,
500096,DABUR (I)   ,A ,Q,550.05,550.05,538.45,545.70,545.70,550.05,3522,80466,43848601.00,
500097,DALMIASUG   ,B ,Q,423.70,430.45,399.55,408.60,408.60,433.25,6584,171161,70469325.00,
500101,ARVIND Ltd  ,A ,Q,222.60,234.15,222.60,227.80,228.65,223.60,2493,177471,40863410.00,
500103,BHEL        ,A ,Q,179.35,184.30,176.30,183.20,183.20,178.50,21423,2958790,531053208.00,
500104,HIND.PETRO  ,A ,Q,391.85,396.00,382.25,383.05,383.50,384.20,4832,456255,177276483.00,
500106,IFCI LTD    ,A ,Q,27.53,28.35,27.22,27.44,27.44,27.31,8062,6150049,170172041.00,
500108,MAHA.TELE   ,A ,Q,30.96,31.60,30.62,30.95,31.00,31.02,2032,744914,23126795.00,
500109,MRPL        ,A ,Q,124.20,132.80,124.20,129.95,129.95,125.45,7072,954435,124312893.00,
500110,CHENNAI PET.,A ,Q,678.95,697.00,671.25,681.70,682.00,670.25,2959,81964,56088161.00,
500112,STATE BANK  ,A ,Q,608.15,612.80,604.70,611.85,611.85,608.10,9713,373957,227840040.00,
500113,STEEL AUTH. ,A ,Q,100.29,100.29,98.10,98.88,98.88,99.39,13235,2557847,253670538.00,
500114,TITAN       ,A ,Q,3559.95,3595.00,3520.05,3585.65,3585.65,3546.80,2141,13020,46431424.00,
500116,IDBI BANK L ,A ,Q,64.42,67.78,64.08,67.12,67.12,64.15,9859,2660293,176745205.00,
500117,DCW LTD.    ,A ,Q,56.69,56.70,55.27,55.93,55.93,56.37,2679,385947,21549849.00,
500119,DHAMPUR SUGA,A ,Q,257.00,262.40,244.70,251.70,251.70,259.55,4102,156133,39507634.00,
500120,DIAMINES&CHM,B ,Q,522.25,529.95,511.00,514.20,514.20,522.60,295,1043,541712.00,
500123,ELANTAS     ,B ,Q,7735.55,7887.75,7735.55,7850.05,7850.00,7735.35,55,361,2824797.00,
500124,DR.REDDY'S  ,A ,Q,5786.75,5848.50,5750.40,5784.05,5780.15,5727.95,1152,7420,43064421.00,
500125,E.I.D.PAR   ,A ,Q,552.00,553.20,526.00,531.40,531.40,564.65,4407,126431,67965626.00,
500126,PGHL        ,A ,Q,5144.95,5144.95,4987.40,5005.40,4987.40,5075.00,263,621,3117735.00,
500128,ELEC.CASTING,A ,Q,113.95,113.95,108.40,108.85,108.55,109.85,1987,166745,18212072.00,
500133,ESAB INDIA  ,A ,Q,5874.40,5903.90,5847.05,5883.55,5885.50,5880.10,53,178,1045129.00,
500135,EPL         ,A ,Q,197.85,202.30,197.85,201.50,201.50,197.85,1412,69357,13945165.00,
500136,ESTER INDUS.,B ,Q,91.50,91.50,89.40,89.93,90.15,90.60,431,18195,1640053.00,
500142,FGP LTD.    ,X ,Q,5.96,6.59,5.96,6.08,6.08,6.08,45,16600,103865.00,
500143,P.H.CAPITAL ,X ,Q,92.55,95.00,90.50,94.48,94.48,91.39,55,4771,449153.00,
500144,FINOL. CABLE,A ,Q,1049.20,1050.00,1022.60,1045.05,1048.70,1049.15,708,8540,8835672.00,
500147,COCKERILL   ,B ,Q,3000.00,3033.00,2960.05,2995.00,2996.00,2985.05,257,1690,5071198.00,
500148,UFLEX LTD   ,A ,Q,474.55,478.55,465.60,471.20,471.20,469.35,1807,26813,12727746.00,
500150,FOSECO INDIA,B ,Q,3514.80,3650.00,3499.65,3588.25,3587.40,3524.70,102,247,884149.00,
500151,GOLDEN TOB  ,Z ,Q,51.05,51.99,50.85,51.24,50.85,51.23,33,1635,83934.00,
500153,GANESH BENZO,B ,Q,170.25,170.55,167.05,169.15,169.60,170.60,588,26186,4438191.00,
500159,METROGLOBL  ,X ,Q,109.00,109.40,105.00,105.75,105.40,107.70,71,3047,322676.00,
500160,GTL LTD.    ,T ,Q,7.59,7.65,7.59,7.60,7.60,7.74,163,70358,534948.00,
500163,GODFREY PH  ,A ,Q,2104.05,2115.65,2089.10,2103.35,2100.75,2116.70,772,3777,7956107.00,
500164,GODREJ IND  ,A ,Q,657.05,675.85,657.05,667.95,668.20,653.60,1265,18554,12433041.00,
500165,KANSAI NERO ,A ,Q,330.75,334.50,330.10,333.80,333.80,328.65,1847,44114,14696066.00,
500166,GOODRICKE   ,X ,Q,190.45,195.85,190.00,191.65,191.65,191.35,110,6499,1250758.00,
500168,GOODYEAR (I),B ,Q,1329.00,1343.00,1315.10,1330.85,1330.85,1317.55,1188,18898,25121468.00,
500170,GTN INDUS   ,X ,Q,36.48,36.94,35.20,35.95,36.35,36.60,98,8596,309028.00,
500171,GHCL LTD    ,A ,Q,586.95,586.95,572.50,576.60,579.00,580.20,1494,30008,17334391.00,
500173,GFLLIMITED  ,B ,Q,104.49,104.49,99.91,100.48,99.97,101.49,372,10046,1014378.00,
500174,GUJ.LEASE   ,B ,Q,4.48,4.48,3.95,4.40,4.40,4.08,10,1493,5965.00,
500179,HCL INFOSYS ,B ,Q,17.49,18.80,17.07,18.56,18.56,17.32,3231,1467359,26614422.00,
500180,HDFC BANK   ,A ,Q,1627.20,1634.25,1616.00,1630.60,1630.60,1627.20,4789,117119,190638332.00,
500182,HEROMOTOCO  ,A ,Q,3789.95,3809.00,3761.85,3772.20,3774.90,3761.80,3467,35450,133970338.00,
500183,HFCL        ,A ,Q,66.51,71.70,66.51,70.35,70.35,66.44,6673,1472420,102654089.00,
500184,HSCL        ,A ,Q,302.20,312.00,301.00,305.90,305.90,301.10,8941,370250,113577719.00,
500185,HIND.CONSTN.,A ,Q,31.44,32.55,31.05,31.98,31.98,31.24,7380,5929452,189266336.00,
500186,HIND.OIL EXP,A ,Q,166.60,166.90,162.95,164.10,164.10,166.00,958,49418,8118672.00,
500187,AGI         ,A ,Q,939.95,939.95,914.00,917.30,916.95,928.15,1254,11775,10842283.00,
500188,HINDUS.ZI   ,A ,Q,326.85,327.85,322.85,324.05,324.05,325.80,4533,190953,61904173.00,
500189,NDLVENTURE  ,B ,Q,152.15,152.15,145.80,146.15,146.40,152.00,274,5713,848843.00,
500191,HMT LTD.    ,Z ,Q,50.30,50.40,49.70,50.40,50.40,48.00,97,19182,963827.00,
500192,PRAG BOSIMI ,X ,Q,2.76,2.89,2.70,2.75,2.70,2.77,57,20691,57714.00,
500193,HLVLTD      ,B ,Q,26.99,31.09,26.43,28.31,28.31,25.91,9659,3650318,108114250.00,
500199,I.G.PETRO   ,B ,Q,460.55,466.55,457.00,462.50,462.40,460.55,194,1990,920432.00,
500201,IND.GLYCOLS ,A ,Q,725.05,730.00,716.70,720.00,718.50,724.25,422,3588,2593166.00,
500202,IND.LEAS.DEV,X ,Q,8.87,8.87,8.87,8.87,8.87,8.07,13,3701,32827.00,
500206,MARGO FIN   ,XT,Q,46.98,46.98,46.98,46.98,46.98,46.06,17,3645,171242.00,
500207,INDO RAMA   ,B ,Q,51.30,51.30,49.80,49.87,50.04,50.95,62,3743,189263.00,
500209,INFOSYS LTD ,A ,Q,1474.10,1474.10,1462.00,1466.15,1466.15,1474.10,4133,94902,139137157.00,
500210,INGERSOLL   ,A ,Q,3098.95,3098.95,2882.00,3050.10,3059.95,3064.50,382,1867,5580478.00,
500213,INTER.TRAVEL,X ,Q,420.00,428.85,419.00,427.40,425.00,422.60,198,10402,4418079.00,
500214,ION EXCHANGE,A ,Q,589.95,589.95,575.00,577.60,577.70,580.75,1166,20333,11807462.00,
500215,AGRO TECH FO,B ,Q,846.60,878.85,846.60,873.35,868.75,849.00,330,1570,1365815.00,
500219,JAIN IRRIG  ,A ,Q,68.50,69.50,67.80,68.48,68.48,68.52,1963,363834,24951683.00,
500223,JCT LTD     ,XT,Q,2.58,2.71,2.50,2.68,2.68,2.59,1258,2356995,6113793.00,
500227,JINDAL POLYF,A ,Q,625.45,636.10,624.70,630.65,632.70,625.45,532,7492,4728076.00,
500228,JSWSL       ,A ,Q,825.15,830.75,817.95,819.35,821.45,824.55,1433,33640,27675548.00,
500231,UMANG DAIR  ,B ,Q,78.00,78.00,73.70,74.02,74.13,75.32,482,48442,3652486.00,
500233,KAJARIA CER.,A ,Q,1406.55,1406.55,1370.20,1377.70,1370.80,1383.50,342,1499,2074075.00,
500234,KAKATIYA CEM,B ,Q,242.00,242.00,232.30,237.05,237.70,244.00,265,1933,461175.00,
500235,KALYANI STEL,B ,Q,495.05,501.00,490.65,492.05,491.00,494.35,93,1012,499771.00,
500236,KANELIND    ,XT,Q,1.53,1.53,1.42,1.50,1.51,1.46,31,9214,13678.00,
500238,WHIRLPOOL   ,A ,Q,1347.95,1349.00,1317.00,1320.90,1320.15,1334.90,1321,23832,31579310.00,
500239,KG DENIM    ,X ,Q,33.60,34.50,33.04,33.55,33.55,33.47,47,6193,209398.00,
500240,KINETIC ENG.,X ,Q,139.90,145.80,133.00,138.00,138.00,135.65,683,102265,14384248.00,
500241,KIRL.BROS.  ,B ,Q,940.05,982.70,940.05,961.00,959.75,969.85,1145,6165,5994763.00,
500243,KIRL INDUS  ,B ,Q,3474.80,3474.80,3355.95,3372.25,3362.05,3391.25,63,180,607343.00,
500245,KIRL.FERROUS,A ,Q,539.00,550.00,533.00,546.30,546.30,540.35,1578,47344,25686364.00,
500246,ENVAIN ELECT,XT,Q,180.00,186.95,175.50,176.35,175.50,184.65,54,2455,436979.00,
500247,KOTAK MAH.BK,A ,Q,1834.95,1836.25,1814.00,1826.25,1826.35,1820.25,2125,30070,54951170.00,
500248,KRIFILIND   ,XT,Q,4.90,4.90,4.80,4.90,4.90,4.67,50,11288,55269.00,
500249,KSB         ,A ,Q,3407.20,3546.15,3407.20,3459.75,3455.30,3410.10,523,1493,5193612.00,
500250,L.G.BALKRISH,A ,Q,1190.00,1204.40,1175.00,1198.90,1197.05,1184.95,675,2998,3572356.00,
500251,TRENT LTD.  ,A ,Q,2825.65,2916.20,2825.65,2844.45,2844.50,2867.75,1387,11684,33611673.00,
500252,LAXMIMACH   ,A ,Q,13846.10,13900.00,13707.25,13780.00,13812.65,13895.00,170,238,3284493.00,
500253,LIC HOUS.FIN,A ,Q,509.95,527.00,501.25,518.80,518.80,505.15,6483,274625,141814907.00,
500257,LUPIN LTD.  ,A ,Q,1247.95,1266.70,1246.10,1248.70,1248.70,1243.55,2738,102981,129138953.00,
500259,LYKA LABS   ,T ,Q,124.50,126.20,123.00,123.15,123.15,123.65,83,4562,565727.00,
500260,RAMCOCEM    ,A ,Q,1019.40,1038.25,1013.80,1022.55,1019.90,1019.40,697,9467,9718099.00,
500262,HYBRIDFIN   ,T ,Q,8.73,8.73,8.70,8.70,8.70,8.73,9,1721,15019.00,
500264,MAFATLAL IND,X ,Q,143.25,146.00,138.00,140.20,140.20,141.85,340,80729,11552200.00,
500265,MAH.SEAMLESS,A ,Q,1030.05,1054.25,983.90,1030.00,1030.00,1034.10,2368,22893,23338074.00,
500266,MAH.SCOOTER ,A ,Q,8142.60,8360.00,8015.00,8353.05,8360.00,8044.00,322,961,7909595.00,
500267,MAJESTIC AUT,XT,Q,257.00,264.80,257.00,258.20,260.00,258.60,72,3085,802423.00,
500268,MANALI PETRO,B ,Q,66.21,69.33,66.21,67.84,67.80,66.58,1838,204827,13929021.00,
500270,BARODA RAYON,X ,Q,193.00,195.75,186.10,193.00,193.00,191.80,235,8556,1653496.00,
500271,MFSL        ,A ,Q,1020.05,1036.00,1011.10,1032.20,1032.55,1022.60,970,10109,10403993.00,
500277,MID INDIA IN,XT,Q,8.02,8.41,8.02,8.40,8.41,8.02,22,1830,15249.00,
500279,MIRC ELECT  ,T ,Q,17.50,19.05,17.50,18.88,18.90,18.18,164,72498,1351145.00,
500280,CENTURY ENKA,B ,Q,422.60,426.00,420.50,423.65,423.70,424.45,173,1990,842295.00,
500284,LORDS CHLORO,B ,Q,165.40,167.00,160.25,162.05,162.40,158.25,218,2953,483070.00,
500285,SPICEJET LTD,B ,Q,45.00,52.29,45.00,52.29,52.29,43.58,41514,31583437,1577039564.00,
500288,MOREPEN LAB.,A ,Q,43.88,44.36,43.15,43.48,43.48,43.35,2194,494480,21614848.00,
500290,MRF LTD.    ,A ,Q,114200.00,118960.00,113843.95,117430.80,117350.00,114108.85,446,519,60528490.00,
500292,HEIDEL CEM  ,A ,Q,205.00,207.00,200.55,205.15,205.50,201.80,1884,52972,10790895.00,
500294,NCC         ,A ,Q,171.80,178.00,168.15,174.70,174.70,170.25,9690,1072822,187273105.00,
500295,VEDL        ,A ,Q,250.05,251.35,245.40,248.80,248.80,249.55,14776,1352630,336509623.00,
500296,NAHAR SPG.  ,B ,Q,303.40,308.80,303.40,305.20,305.75,309.45,95,1156,353943.00,
500298,NAT.PEROXIDE,X ,Q,982.30,1039.90,980.00,1033.80,1033.80,982.20,1373,26758,27257456.00,
500300,GRASIM IND. ,A ,Q,2055.00,2087.50,2046.85,2081.35,2081.35,2057.55,1878,15527,31996276.00,
500302,PEL         ,A ,Q,940.00,944.00,915.00,926.50,926.50,939.70,4839,103507,96331478.00,
500304,NIIT LTD.   ,A ,Q,116.20,117.00,114.50,114.85,115.15,114.55,1581,100743,11655195.00,
500306,JAYKAY      ,X ,Q,86.00,89.93,86.00,89.93,89.93,85.65,330,101370,8995363.00,
500307,NIRLON      ,B ,Q,406.50,414.10,406.10,406.55,406.55,406.50,248,4914,2002119.00,
500312,ONGC CORPN  ,A ,Q,201.00,201.00,196.10,199.05,199.05,202.05,12219,926370,183340851.00,
500313,OIL COUNTRY ,B ,Q,23.87,25.74,22.81,25.74,25.74,23.40,265,56330,1415673.00,
500314,ORIENT HOTEL,B ,Q,123.00,125.00,121.55,122.60,123.00,122.25,2012,144167,17808110.00,
500317,OSWAL AGRO. ,B ,Q,34.28,34.30,33.56,33.75,33.74,33.76,265,13163,447420.00,
500319,INDIAN SUCRO,XT,Q,84.45,84.45,80.23,81.55,82.00,84.45,200,16079,1303565.00,
500322,PANYAM CEMEN,XT,Q,60.83,60.83,60.83,60.83,60.83,59.64,6,203,12348.00,
500325,RELIANCE    ,A ,Q,2460.70,2461.05,2442.00,2457.60,2457.60,2460.70,6703,2891485,7114411520.00,
500327,PILITA      ,B ,Q,11.08,11.43,11.07,11.36,11.36,11.05,620,209702,2372887.00,
500330,RAYMOND     ,A ,Q,1683.00,1702.40,1655.00,1691.35,1691.35,1673.00,2800,33954,57273813.00,
500331,PIDILITE    ,A ,Q,2599.95,2628.35,2583.85,2589.25,2587.95,2575.40,1247,8578,22380520.00,
500333,PIX TRANS   ,B ,Q,1413.95,1414.00,1337.00,1363.10,1341.00,1400.75,185,1012,1407537.00,
500335,BIRLA CORPN.,A ,Q,1439.05,1442.90,1407.20,1413.55,1415.55,1439.05,401,2063,2940497.00,
500336,SURYA ROSHNI,A ,Q,493.05,506.05,493.05,498.65,498.05,497.80,1207,22882,11436869.00,
500337,PRIME SECUR.,B ,Q,183.70,185.00,178.15,180.60,185.00,180.10,48,1307,235864.00,
500338,PRSMJOHNSN  ,A ,Q,180.95,182.10,178.35,180.20,180.05,180.50,305,16483,2969783.00,
500339,RAIN        ,A ,Q,149.55,151.90,148.25,149.85,150.10,149.45,6770,118440,17779867.00,
500343,AMJLAND     ,B ,Q,37.61,41.00,37.61,40.24,40.06,39.15,446,50465,2036060.00,
500346,PUN.COMMUNI.,B ,Q,38.00,40.28,36.10,39.54,39.54,36.62,205,28634,1114833.00,
500350,RSWM  LTD   ,B ,Q,207.90,207.90,200.20,200.95,201.50,206.25,599,16399,3338751.00,
500354,RAJSH.SUGAR ,T ,Q,57.97,58.75,57.97,58.75,58.75,59.15,41,33190,1927752.00,
500355,RALLIS INDIA,A ,Q,254.55,257.55,249.80,250.85,250.85,254.30,1368,64088,16171435.00,
500356,RAMANEWS    ,B ,Q,17.00,17.60,16.65,17.15,17.20,17.00,414,56783,973504.00,
500357,RAMA PAPER  ,XT,Q,23.00,24.30,23.00,23.80,23.80,23.65,19,1580,37315.00,
500358,RAMA PETRO  ,X ,Q,3.91,3.91,3.90,3.90,3.90,3.90,16,982,3832.00,
500360,RAPICUT CARB,X ,Q,70.80,73.02,66.08,69.12,73.02,69.55,147,19399,1322388.00,
500365,WELSPLSOL   ,B ,Q,41.35,41.50,40.50,41.27,41.27,41.09,494,172890,7104991.00,
500366,ROLTA (I)   ,Z ,Q,2.94,2.94,2.81,2.94,2.94,2.80,256,454787,1336053.00,
500367,RUBFILA INT.,X ,Q,85.00,85.00,82.80,84.17,84.17,83.07,520,122745,10268677.00,
500368,PATANJALI   ,B ,Q,1579.70,1665.00,1560.65,1599.25,1599.25,1582.15,7016,113743,183853586.00,
500370,SALORA INT. ,X ,Q,64.57,65.00,61.00,64.56,64.56,63.00,39,6849,431815.00,
500378,JINDAL SAW  ,A ,Q,458.75,458.80,446.05,451.25,451.25,456.45,2351,64404,28956616.00,
500380,JK LAKSHMI  ,A ,Q,865.90,900.00,865.90,895.40,895.50,876.55,703,7529,6657360.00,
500387,SHREE CEMENT,A ,Q,27900.00,28126.75,27556.80,27991.95,28000.00,27804.30,498,937,26177614.00,
500388,SHREE KRISHN,XT,Q,35.95,35.95,32.53,35.95,35.95,34.24,13,358,12223.00,
500390,REL INFRA   ,A ,Q,220.00,232.00,208.55,220.30,220.30,212.40,13345,1228073,273020621.00,
500400,TATA POWER  ,A ,Q,295.90,332.00,292.25,325.75,325.75,294.10,68059,8243926,2625668604.00,
500402,SPMLINFRA   ,T ,Q,84.80,86.40,83.50,86.39,86.39,84.80,34,31473,2694989.00,
500403,SUNDARAM FAS,A ,Q,1268.95,1270.45,1241.90,1249.50,1249.50,1258.10,231,1574,1972327.00,
500404,SUNFLAG IRON,B ,Q,206.45,210.00,206.45,208.85,208.00,205.90,797,36426,7589565.00,
500405,SUPREME PET ,A ,Q,558.85,564.15,555.65,559.55,560.25,557.50,566,6088,3411192.00,
500407,SWARAJ ENGIN,B ,Q,2220.00,2228.05,2212.65,2214.90,2223.00,2217.15,57,216,479727.00,
500408,TATA ELXSI  ,A ,Q,8404.35,8455.05,8348.00,8365.50,8365.50,8435.55,644,2871,24119983.00,
500410,ACC LTD     ,A ,Q,2149.95,2153.10,2118.90,2141.65,2138.75,2128.35,3132,32345,69115257.00,
500411,THERMAX     ,A ,Q,2740.00,2740.00,2681.00,2698.30,2700.55,2687.10,1066,3915,10592426.00,
500412,THIRUMALAI  ,A ,Q,203.65,205.40,201.95,203.15,203.15,204.05,1060,47271,9606739.00,
500413,THOMAS COOK ,B ,Q,150.10,153.70,147.85,151.50,151.40,150.10,1986,133634,20220404.00,
500414,TIMEX GROUP ,T ,Q,183.00,183.00,179.95,180.55,181.45,180.65,126,10594,1914826.00,
500418,TOKYO PLAST ,B ,Q,116.00,125.70,116.00,123.25,122.35,119.65,365,19051,2360665.00,
500420,TORRENT PHAR,A ,Q,2095.80,2104.95,2076.65,2101.40,2104.30,2079.50,435,2489,5206576.00,
500422,TRANSCHEM   ,X ,Q,26.00,26.19,25.26,25.99,25.99,25.78,50,2885,74426.00,
500425,AMBUJA CEME ,A ,Q,505.95,508.45,496.25,505.10,505.10,501.15,7560,332573,167498767.00,
500426,UTLINDS     ,XT,Q,2.52,2.59,2.35,2.52,2.58,2.47,218,97429,246929.00,
500429,UNIPHOS ENT.,B ,Q,157.15,157.15,154.65,156.00,156.00,157.15,131,1908,298306.00,
500439,VARD HOLDNG ,B ,Q,3017.00,3048.10,3006.50,3043.35,3043.00,3024.00,40,232,701052.00,
500440,HINDALCO    ,A ,Q,522.95,522.95,515.10,515.80,515.80,523.30,7318,561536,290459984.00,
500444,WEST COAS PA,A ,Q,690.05,696.70,684.60,685.40,685.50,688.80,602,10223,7061409.00,
500449,HIND.ORG.CHM,B ,Q,36.51,37.60,36.00,36.35,36.35,36.24,864,226772,8355201.00,
500450,MPIL CORP L ,XT,Q,1134.00,1134.00,1131.90,1131.90,1131.90,1155.00,3,10,11325.00,
500456,PAS.ACRYLON ,B ,Q,37.39,37.50,37.15,37.32,37.30,37.09,115,10124,377234.00,
500458,KORE        ,XT,Q,7.27,7.27,6.82,7.20,7.20,6.93,58,4548,32688.00,
500459,PROCTER &GAM,A ,Q,17275.50,17498.80,17275.50,17447.65,17401.55,17412.00,67,106,1845835.00,
500460,MUKAND LTD. ,B ,Q,175.00,176.95,172.00,172.75,173.55,175.35,387,10306,1790404.00,
500463,BBOX        ,T ,Q,260.00,261.00,256.50,260.25,260.25,261.30,176,17380,4489651.00,
500464,UCAL        ,B ,Q,146.55,149.00,145.75,146.60,146.90,145.45,171,1685,247509.00,
500467,HARR.MALAYAL,B ,Q,151.00,157.00,150.20,154.00,154.00,151.05,441,10535,1630560.00,
500469,FEDERAL BANK,A ,Q,156.45,156.45,153.40,154.70,154.70,155.20,4288,409917,63189960.00,
500470,TATA STEEL  ,A ,Q,131.95,132.20,129.75,130.00,130.00,131.80,12510,1540920,201253552.00,
500472,SKF INDIA   ,A ,Q,4697.95,4697.95,4590.00,4618.25,4607.90,4626.80,444,1244,5735455.00,
500477,ASHOK LEYL. ,A ,Q,176.75,179.10,175.55,177.80,177.80,176.65,3643,429358,76133177.00,
500480,CUMMINS (I) ,A ,Q,1953.85,1959.95,1923.10,1955.40,1953.80,1953.85,564,3508,6813864.00,
500483,TATA COMM   ,A ,Q,1670.00,1715.00,1666.25,1706.05,1706.05,1668.85,1329,23808,40393215.00,
500488,ABBOTT (I)  ,A ,Q,23103.10,23256.00,22959.75,23085.85,23103.70,23075.25,202,335,7732330.00,
500490,BAJ HOLD INV,A ,Q,7675.55,8365.95,7675.55,8065.70,8065.70,7878.45,1815,5794,47116056.00,
500493,BHARAT FORGE,A ,Q,1170.70,1177.75,1160.50,1164.85,1164.85,1169.25,2218,30992,36271172.00,
500495,ESCORTS     ,A ,Q,3200.05,3263.45,3200.05,3255.75,3253.00,3225.30,1056,11304,36640767.00,
500500,HIND.MOTORS ,B ,Q,17.22,17.38,16.90,17.15,17.15,17.23,1058,127460,2183937.00,
500510,LARSEN & TOU,A ,Q,3398.95,3409.15,3339.00,3360.75,3360.75,3391.60,3228,28862,97211417.00,
500520,MAH & MAH   ,A ,Q,1702.45,1704.10,1681.80,1693.70,1693.70,1702.45,3763,55437,93965314.00,
500530,BOSCH LTD   ,A ,Q,21601.05,21860.00,21520.00,21662.80,21860.00,21598.40,307,539,11678610.00,
500540,PREMIER LTD ,T ,Q,3.24,3.45,3.24,3.45,3.45,3.31,23,2614,8882.00,
500547,BHARAT PET. ,A ,Q,477.00,479.30,471.50,474.20,474.20,472.80,4763,385262,182924135.00,
500550,SIEMENS LTD.,A ,Q,3855.05,3860.05,3816.65,3834.15,3835.00,3850.30,596,3909,14991096.00,
500570,TATA MOTORS ,A ,Q,724.00,727.45,716.00,721.90,721.90,722.40,12839,631043,455575058.00,
