SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4239.95,4239.95,4171.00,4187.65,4176.00,4189.15,506,2890,12135108.00,
500003,AEGIS LOGIS ,A ,Q,323.30,325.35,322.55,323.45,323.55,323.30,340,7060,2287772.00,
500008,AMAR RAJA BA,A ,Q,635.45,646.95,635.45,641.95,641.95,635.25,3234,43445,27923023.00,
500009,A.SARABHAI  ,XT,Q,42.97,42.97,42.97,42.97,42.97,42.13,241,152033,6532858.00,
500012,ANDHRA PETRO,X ,Q,75.01,77.19,75.01,75.91,76.10,74.58,495,75552,5730317.00,
500014,UTIQUE      ,X ,Q,6.01,6.30,5.90,6.10,6.10,6.01,181,57213,347271.00,
500016,ARUNAHTEL   ,X ,Q,15.50,15.50,14.49,14.70,14.81,15.00,99,16271,242306.00,
500020,BOM DYEING  ,A ,Q,151.40,157.85,150.55,154.50,154.50,149.95,4025,335099,51810486.00,
500023,ASIANHOTNR  ,B ,Q,130.85,139.95,129.50,133.05,135.20,133.50,410,13417,1754149.00,
500027,ATUL LTD.   ,A ,Q,6883.00,7041.00,6883.00,6897.30,6901.00,6882.90,590,1359,9452569.00,
500028,ATV PROJECTS,XT,Q,14.54,15.12,14.54,15.12,15.12,14.83,99,67455,1011624.00,
500031,BAJAJ ELECT.,A ,Q,1074.95,1075.00,1058.20,1061.85,1060.90,1060.40,563,3048,3249911.00,
500032,BAJAJHIND   ,A ,Q,25.42,25.75,25.02,25.34,25.34,25.14,3103,1023716,25930597.00,
500033,FORCE MOTR  ,B ,Q,4019.00,4031.50,3924.00,3932.75,3936.00,3987.45,578,1743,6922066.00,
500034,BAJFINANCE  ,A ,Q,8105.15,8171.00,8093.05,8098.40,8098.40,8081.95,2180,81095,658946094.00,
500038,BALRAM.CHINI,A ,Q,425.55,429.15,416.50,420.55,420.55,424.70,1623,46765,19789801.00,
500039,BANCO PROD. ,B ,Q,504.40,504.40,464.95,477.70,481.25,493.30,1924,22197,10682561.00,
500040,CENTURY TEXT,A ,Q,1155.05,1182.25,1145.70,1174.20,1174.20,1147.80,1877,32490,37812098.00,
500041,BANNARI AMAN,B ,Q,2615.15,2667.35,2556.60,2635.85,2627.50,2555.50,80,902,2373416.00,
500042,BASF INDIA  ,A ,Q,2547.00,2573.65,2538.40,2556.10,2558.20,2546.40,236,658,1683653.00,
500043,BATA INDIA  ,A ,Q,1659.40,1666.10,1632.15,1634.00,1632.25,1643.10,478,2049,3381820.00,
500048,BEML LTD    ,A ,Q,2344.95,2361.45,2327.65,2333.10,2335.40,2334.05,288,2033,4761347.00,
500049,BHARAT ELECT,A ,Q,139.90,140.45,137.50,137.80,137.80,139.85,4300,300892,41783140.00,
500052,BHANSALI ENG,B ,Q,92.00,93.70,91.44,91.83,91.75,91.73,1988,40770,3781590.00,
500058,BIHAR SPONGE,XT,Q,11.05,11.05,10.55,10.61,10.61,10.73,241,71407,767944.00,
500059,BINANI IND. ,T ,Q,14.99,14.99,14.80,14.91,14.91,14.70,17,5307,79194.00,
500060,BIRLACABLE  ,B ,Q,329.95,334.95,316.40,334.95,334.95,319.00,478,23502,7830760.00,
500067,BLUE STAR   ,A ,Q,860.10,888.00,860.10,882.45,882.45,865.25,760,6281,5488279.00,
500068,DISA INDIA  ,B ,Q,13450.00,13679.95,13415.95,13551.50,13551.50,13584.55,68,155,2095999.00,
500069,QUESTCAP    ,X ,Q,255.20,272.95,255.20,262.00,262.00,266.50,6,536,141496.00,
500074,BPL LTD.    ,B ,Q,78.98,82.50,78.25,81.40,81.10,77.98,887,39152,3177331.00,
500078,OAL         ,B ,Q,375.05,375.80,364.10,366.05,369.95,367.90,369,4561,1687949.00,
500083,CENTURY EXT ,T ,Q,15.98,16.56,15.78,16.56,16.56,15.78,183,49655,815480.00,
500084,CESC LTD.   ,A ,Q,88.26,90.20,88.26,88.51,88.51,88.12,2722,335077,29864504.00,
500085,CHAMBAL FERT,A ,Q,286.75,288.40,284.00,284.55,284.80,284.20,4745,266968,76479319.00,
500086,EXIDE IND.  ,A ,Q,258.65,265.30,258.65,262.95,262.95,258.40,6300,210433,55275721.00,
500087,CIPLA LTD.  ,A ,Q,1147.05,1174.70,1147.05,1170.80,1170.80,1155.00,1514,25406,29595167.00,
500089,DIC INDIA   ,B ,Q,434.50,444.90,426.40,429.40,426.40,433.20,77,309,134826.00,
500092,CRISIL LTD  ,A ,Q,4144.95,4145.00,3950.05,3975.55,4000.00,4072.70,903,3551,14362700.00,
500093,CGPOWER     ,A ,Q,413.25,416.25,402.00,404.35,405.85,411.65,2609,99871,40477737.00,
500096,DABUR (I)   ,A ,Q,543.65,546.60,543.00,543.90,543.45,543.60,837,10255,5583951.00,
500097,DALMIASUG   ,B ,Q,452.45,452.45,441.90,444.40,443.80,443.55,678,12846,5700123.00,
500101,ARVIND Ltd  ,A ,Q,176.80,178.15,173.30,174.85,174.85,176.25,1089,41007,7201324.00,
500103,BHEL        ,A ,Q,131.90,132.50,129.40,130.80,130.80,131.20,12143,1451933,190452293.00,
500104,HIND.PETRO  ,A ,Q,254.85,255.40,252.40,254.05,254.05,251.75,2249,84181,21409504.00,
500106,IFCI LTD    ,A ,Q,23.11,24.07,23.00,23.21,23.21,22.94,5204,4488015,105005601.00,
500108,MAHA.TELE   ,A ,Q,27.99,28.00,27.02,27.15,27.15,27.58,2446,1502903,41073580.00,
500109,MRPL        ,A ,Q,96.99,99.55,96.51,98.01,98.01,96.39,1968,345216,33852809.00,
500110,CHENNAI PET.,A ,Q,505.95,517.10,504.05,509.70,509.70,502.35,1535,47394,24250957.00,
500112,STATE BANK  ,A ,Q,596.30,596.90,587.75,588.30,588.30,591.60,5315,222771,131944814.00,
500113,STEEL AUTH. ,A ,Q,89.06,89.60,88.41,88.68,88.68,88.83,6256,1076595,95778078.00,
500114,TITAN       ,A ,Q,3290.00,3295.00,3263.75,3279.70,3279.70,3267.85,2158,223851,731998677.00,
500116,IDBI BANK L ,A ,Q,67.92,70.25,67.92,69.18,69.18,67.81,2363,646358,44776925.00,
500117,DCW LTD.    ,A ,Q,62.88,62.88,58.80,59.05,59.00,56.20,4001,944385,56723339.00,
500119,DHAMPUR SUGA,A ,Q,297.05,301.10,291.50,291.90,292.20,297.55,665,10533,3114229.00,
500120,DIAMINES&CHM,B ,Q,520.95,532.00,518.65,522.40,522.40,516.05,321,3029,1594991.00,
500123,ELANTAS     ,B ,Q,8049.00,8049.00,7925.05,7991.85,7955.00,7928.25,65,202,1615086.00,
500124,DR.REDDY'S  ,A ,Q,5487.00,5588.00,5487.00,5567.25,5560.00,5477.25,1123,104341,580464412.00,
500125,E.I.D.PAR   ,A ,Q,524.95,525.25,515.80,518.45,518.85,520.10,1362,27896,14557651.00,
500126,PGHL        ,A ,Q,5109.35,5153.95,4997.80,5020.60,5020.60,5082.15,109,180,913681.00,
500128,ELEC.CASTING,A ,Q,75.98,81.80,75.46,81.00,81.00,74.67,3518,739308,58590511.00,
500133,ESAB INDIA  ,A ,Q,4947.70,4991.10,4930.05,4940.35,4957.45,4948.50,89,269,1332852.00,
500135,EPL         ,A ,Q,193.70,195.50,191.25,193.45,193.45,192.30,898,37641,7295032.00,
500136,ESTER INDUS.,B ,Q,94.06,95.05,93.55,94.59,94.55,93.57,121,5300,499636.00,
500142,FGP LTD.    ,XT,Q,5.80,5.80,5.76,5.76,5.76,5.53,5,902,5221.00,
500143,P.H.CAPITAL ,XT,Q,68.00,70.00,68.00,70.00,70.00,69.40,4,41,2868.00,
500144,FINOL. CABLE,A ,Q,1061.20,1078.90,1042.15,1044.60,1044.60,1061.20,1047,10897,11551140.00,
500147,COCKERILL   ,X ,Q,2829.00,2829.00,2744.00,2785.90,2800.00,2785.80,159,1802,5003625.00,
500148,UFLEX LTD   ,A ,Q,434.05,447.65,434.05,443.90,445.35,436.75,874,18471,8198864.00,
500150,FOSECO INDIA,B ,Q,3360.00,3474.00,3350.70,3416.90,3390.00,3350.25,93,358,1229118.00,
500151,GOLDEN TOB  ,Z ,Q,53.05,54.00,50.61,52.50,52.50,52.01,26,1986,104481.00,
500153,GANESH BENZO,B ,Q,149.35,149.40,145.50,147.15,147.15,146.10,511,17823,2618256.00,
500159,METROGLOBL  ,X ,Q,93.79,95.93,92.00,93.85,93.85,90.53,88,9496,892521.00,
500160,GTL LTD.    ,T ,Q,7.90,8.27,7.85,8.02,8.02,7.88,280,240478,1938179.00,
500163,GODFREY PH  ,A ,Q,2244.00,2288.25,2230.00,2247.60,2247.60,2258.95,894,5845,13237281.00,
500164,GODREJ IND  ,A ,Q,686.95,707.75,662.35,668.55,668.55,675.80,1744,27652,18982859.00,
500165,KANSAI NERO ,A ,Q,319.05,323.95,317.10,320.00,320.00,318.90,896,23712,7618318.00,
500166,GOODRICKE   ,X ,Q,200.00,200.90,197.00,200.00,200.80,199.95,64,3963,787334.00,
500168,GOODYEAR (I),B ,Q,1321.95,1345.00,1308.05,1330.65,1330.00,1304.60,237,1819,2409205.00,
500170,GTN INDUS   ,XT,Q,35.70,37.45,34.70,34.90,35.76,35.70,64,10606,377923.00,
500171,GHCL LTD    ,A ,Q,632.50,651.90,622.00,628.65,625.80,605.45,2143,50955,32525582.00,
500173,GFLLIMITED  ,B ,Q,86.77,89.94,84.00,84.50,85.76,86.02,127,5570,480077.00,
500174,GUJ.LEASE   ,B ,Q,3.53,3.55,3.53,3.55,3.55,3.70,9,973,3452.00,
500179,HCL INFOSYS ,T ,Q,15.76,16.40,15.76,16.23,16.23,16.00,150,22219,358952.00,
500180,HDFC BANK   ,A ,Q,1539.50,1542.35,1529.00,1538.60,1538.60,1524.60,6467,1089099,1668075029.00,
500182,HEROMOTOCO  ,A ,Q,2978.05,3111.00,2978.05,3100.50,3100.50,2973.15,3134,22329,68749162.00,
500183,HFCL        ,A ,Q,73.16,74.40,72.84,73.20,73.20,73.03,1210,267275,19679216.00,
500184,HSCL        ,A ,Q,244.30,249.90,242.95,245.95,245.50,244.25,1582,76464,18798100.00,
500185,HIND.CONSTN.,A ,Q,27.83,28.66,27.49,27.63,27.63,27.75,5457,3513503,98351009.00,
500186,HIND.OIL EXP,A ,Q,166.00,172.65,165.15,170.65,170.95,164.20,3303,228626,38945150.00,
500187,AGI         ,A ,Q,938.95,938.95,900.10,907.40,909.95,921.85,1343,15321,13952450.00,
500188,HINDUS.ZI   ,A ,Q,317.05,319.85,313.30,317.50,317.90,317.10,3068,83224,26406124.00,
500189,NDLVENTURE  ,T ,Q,145.50,146.30,140.40,146.20,146.20,139.40,15,1406,202731.00,
500191,HMT LTD.    ,Z ,Q,64.72,64.72,64.72,64.72,64.72,61.64,29,2244,145231.00,
500192,PRAG BOSIMI ,X ,Q,2.92,3.12,2.87,2.93,2.87,2.98,38,12803,37871.00,
500193,HLVLTD      ,B ,Q,22.01,22.45,21.70,21.95,21.95,21.96,1147,212864,4691107.00,
500199,I.G.PETRO   ,B ,Q,540.00,544.00,523.10,528.30,524.00,531.25,443,4153,2218708.00,
500201,IND.GLYCOLS ,A ,Q,710.95,722.90,700.30,701.75,704.65,708.80,919,9396,6706118.00,
500202,IND.LEAS.DEV,XT,Q,7.21,7.21,7.21,7.21,7.21,7.21,1,1,7.00,
500206,MARGO FIN   ,X ,Q,35.00,35.99,33.17,33.90,33.90,33.47,26,5921,203186.00,
500207,INDO RAMA   ,B ,Q,51.75,52.85,51.25,51.50,51.43,50.89,96,4803,249332.00,
500209,INFOSYS LTD ,A ,Q,1497.00,1518.50,1481.60,1493.65,1493.65,1495.00,8047,1643200,2459661458.00,
500210,INGERSOLL   ,A ,Q,2849.90,2891.20,2845.00,2851.75,2849.10,2842.80,311,952,2731820.00,
500213,INTER.TRAVEL,X ,Q,419.70,444.40,410.00,417.80,418.00,405.75,411,19630,8248588.00,
500214,ION EXCHANGE,A ,Q,515.05,533.95,515.05,521.65,522.00,518.35,2296,43634,22932834.00,
500215,AGRO TECH FO,B ,Q,836.10,836.10,827.45,829.50,829.50,830.95,6,11,9140.00,
500219,JAIN IRRIG  ,A ,Q,62.01,64.20,61.98,63.17,63.17,61.78,3110,514719,32577179.00,
500223,JCT LTD     ,XT,Q,2.90,3.01,2.86,2.97,2.97,2.94,824,1218373,3613768.00,
500227,JINDAL POLYF,A ,Q,677.15,691.90,677.15,679.95,678.70,678.80,219,2762,1888599.00,
500228,JSWSL       ,A ,Q,773.00,782.80,773.00,776.85,776.85,771.75,2116,555626,431409884.00,
500231,UMANG DAIR  ,B ,Q,69.90,70.35,69.30,70.00,70.00,69.57,147,2818,196979.00,
500233,KAJARIA CER.,A ,Q,1280.15,1293.40,1274.00,1286.80,1292.10,1278.45,889,5025,6474182.00,
500234,KAKATIYA CEM,B ,Q,223.65,224.05,221.00,221.05,221.75,222.15,91,242,53985.00,
500235,KALYANI STEL,B ,Q,505.00,505.00,491.00,495.25,491.65,497.60,627,10323,5147831.00,
500236,KANELIND    ,XT,Q,1.50,1.54,1.43,1.44,1.43,1.50,49,6536,9702.00,
500238,WHIRLPOOL   ,A ,Q,1664.30,1681.55,1657.70,1674.85,1668.55,1649.45,222,2082,3485188.00,
500239,KG DENIM    ,X ,Q,30.00,30.89,29.55,30.01,30.40,30.06,46,7030,211250.00,
500240,KINETIC ENG.,X ,Q,139.95,139.95,136.25,137.85,137.85,137.45,82,6880,947525.00,
500241,KIRL.BROS.  ,B ,Q,930.00,940.60,914.10,932.35,932.35,926.60,763,5825,5412617.00,
500243,KIRL INDUS  ,B ,Q,3191.85,3201.25,3153.05,3168.05,3183.00,3171.15,20,38,120993.00,
500245,KIRL.FERROUS,A ,Q,465.00,477.25,456.00,466.60,466.55,466.05,983,9829,4601120.00,
500246,ENVAIN ELECT,XT,Q,248.00,248.00,248.00,248.00,248.00,243.15,7,3771,935208.00,
500247,KOTAK MAH.BK,A ,Q,1756.10,1780.00,1756.10,1771.10,1771.10,1756.40,7118,76748,136092298.00,
500249,KSB         ,A ,Q,3081.65,3190.45,3070.00,3092.30,3070.00,3059.50,465,1833,5733543.00,
500250,L.G.BALKRISH,A ,Q,1068.15,1068.20,1028.35,1049.70,1045.20,1056.90,502,3599,3804099.00,
500251,TRENT LTD.  ,A ,Q,2064.95,2114.80,2055.85,2101.20,2107.00,2049.40,896,7943,16530435.00,
500252,LAXMIMACH   ,A ,Q,14071.95,14135.00,13962.35,14039.40,13962.35,13948.60,150,240,3373702.00,
500253,LIC HOUS.FIN,A ,Q,474.00,478.00,471.65,473.70,474.40,469.55,2292,87485,41550161.00,
500257,LUPIN LTD.  ,A ,Q,1151.05,1168.60,1151.05,1159.20,1159.20,1155.20,553,106446,123949052.00,
500259,LYKA LABS   ,B ,Q,122.05,124.90,121.50,122.55,122.10,120.85,472,12554,1547869.00,
500260,RAMCOCEM    ,A ,Q,954.95,994.00,948.20,984.00,984.00,948.00,5248,79357,77934011.00,
500262,HYBRIDFIN   ,T ,Q,7.94,7.94,7.94,7.94,7.94,7.95,2,315,2501.00,
500264,MAFATLAL IND,X ,Q,165.90,172.50,161.00,162.45,162.45,164.30,1285,303543,51394593.00,
500265,MAH.SEAMLESS,A ,Q,620.00,657.00,618.00,646.15,653.00,613.20,1848,28022,17935501.00,
500266,MAH.SCOOTER ,A ,Q,7598.50,7960.00,7578.20,7914.65,7906.80,7566.80,607,2283,17893417.00,
500267,MAJESTIC AUT,X ,Q,187.90,187.90,182.85,185.20,185.00,184.85,15,235,43555.00,
500268,MANALI PETRO,B ,Q,66.01,66.60,65.15,65.42,65.42,65.39,730,29268,1924866.00,
500270,BARODA RAYON,X ,Q,172.00,180.00,168.50,176.90,179.10,170.35,223,8825,1555389.00,
500271,MFSL        ,A ,Q,888.95,916.10,888.95,909.50,909.80,892.10,987,21240,19275729.00,
500277,MID INDIA IN,XT,Q,8.28,8.28,7.89,8.22,7.91,8.30,16,697,5729.00,
500279,MIRC ELECT  ,T ,Q,18.40,19.09,18.00,19.09,19.09,18.19,188,125168,2339159.00,
500280,CENTURY ENKA,B ,Q,448.00,448.00,437.80,440.35,439.60,440.25,156,1155,508267.00,
500284,LORDS CHLORO,B ,Q,161.85,172.00,161.85,168.55,167.00,158.60,329,5216,877011.00,
500285,SPICEJET LTD,B ,Q,36.45,36.60,35.68,35.95,35.95,35.91,5123,1568482,56782381.00,
500288,MOREPEN LAB.,A ,Q,35.41,35.80,34.91,35.03,35.09,35.40,1586,353031,12461157.00,
500290,MRF LTD.    ,A ,Q,107218.00,108100.00,107218.00,107730.95,107741.75,107217.80,149,178,19187222.00,
500292,HEIDEL CEM  ,A ,Q,190.75,194.65,190.75,192.70,192.90,190.75,815,23315,4498823.00,
500294,NCC         ,A ,Q,159.45,159.45,155.35,156.10,156.10,158.05,4091,284576,44723324.00,
500295,VEDL        ,A ,Q,222.15,229.90,222.15,227.70,227.70,222.15,18181,1249704,283595621.00,
500296,NAHAR SPG.  ,B ,Q,262.20,268.00,260.75,265.55,265.85,262.95,208,2510,659236.00,
500298,NAT.PEROXIDE,X ,Q,911.00,966.80,905.10,914.70,914.70,942.55,3245,67839,63026592.00,
500300,GRASIM IND. ,A ,Q,1915.00,1982.05,1915.00,1979.50,1979.50,1918.90,2484,31705,62200594.00,
500302,PEL         ,A ,Q,1065.00,1077.50,1064.00,1067.95,1070.00,1057.95,1127,21563,23085873.00,
500304,NIIT LTD.   ,A ,Q,122.75,123.40,120.60,121.40,122.60,120.60,889,34834,4253512.00,
500306,JAYKAY      ,XT,Q,72.22,75.76,72.22,75.76,75.76,72.16,235,63535,4802914.00,
500307,NIRLON      ,B ,Q,409.05,416.00,407.05,414.60,416.00,412.85,114,2816,1165916.00,
500312,ONGC CORPN  ,A ,Q,184.20,184.75,182.75,183.15,183.35,183.45,2346,216455,39770648.00,
500313,OIL COUNTRY ,T ,Q,26.38,26.38,24.57,24.57,24.57,25.86,62,7725,190611.00,
500314,ORIENT HOTEL,B ,Q,108.57,109.80,106.55,108.72,108.23,105.93,1141,220267,23913826.00,
500317,OSWAL AGRO. ,B ,Q,34.69,36.59,34.46,35.81,35.81,34.01,678,54856,1970062.00,
500319,INDIAN SUCRO,XT,Q,88.70,92.19,88.10,89.33,89.50,88.65,70,4600,408729.00,
500322,PANYAM CEMEN,X ,Q,15.14,15.14,15.14,15.14,15.14,14.42,3,31,469.00,
500325,RELIANCE    ,A ,Q,2314.90,2349.50,2314.00,2345.00,2345.00,2308.55,23361,1384096,3226759473.00,
500327,PILITA      ,T ,Q,9.51,9.65,9.25,9.50,9.25,9.32,101,43076,408192.00,
500330,RAYMOND     ,A ,Q,1816.05,1831.90,1773.25,1781.85,1786.00,1811.95,2372,20013,36053381.00,
500331,PIDILITE    ,A ,Q,2457.90,2493.00,2457.00,2489.20,2489.20,2449.30,1791,16540,41066232.00,
500333,PIX TRANS   ,B ,Q,1216.90,1244.10,1208.10,1211.45,1208.85,1209.20,90,384,465726.00,
500335,BIRLA CORPN.,A ,Q,1258.10,1285.00,1231.85,1278.65,1279.95,1256.95,553,3687,4683199.00,
500336,SURYA ROSHNI,A ,Q,529.95,535.30,519.00,525.45,526.00,525.10,1416,23323,12278913.00,
500337,PRIME SECUR.,B ,Q,153.40,153.95,151.40,152.05,153.95,153.75,43,387,59005.00,
500338,PRSMJOHNSN  ,A ,Q,127.00,131.00,126.80,129.60,129.65,126.55,680,15799,2040414.00,
500339,RAIN        ,A ,Q,166.00,170.85,166.00,168.20,168.20,165.60,4433,286411,48568957.00,
500343,AMJLAND     ,B ,Q,33.35,34.25,32.80,32.82,32.80,32.72,340,31279,1050878.00,
500346,PUN.COMMUNI.,T ,Q,42.70,44.99,42.41,44.47,44.47,44.64,54,6408,275979.00,
500350,RSWM  LTD   ,B ,Q,187.85,191.90,187.80,188.80,188.05,186.70,314,4570,865866.00,
500354,RAJSH.SUGAR ,T ,Q,49.05,51.10,49.05,50.13,50.00,49.37,40,2467,123800.00,
500355,RALLIS INDIA,A ,Q,211.05,219.50,211.05,216.75,216.75,211.95,1395,52648,11411546.00,
500356,RAMANEWS    ,B ,Q,14.86,16.30,14.74,16.23,16.23,14.57,389,98806,1586689.00,
500357,RAMA PAPER  ,XT,Q,23.70,23.99,22.98,22.98,22.98,24.18,34,5809,133978.00,
500358,RAMA PETRO  ,X ,Q,4.44,4.44,4.44,4.44,4.44,4.44,1,10,44.00,
500360,RAPICUT CARB,XT,Q,69.95,69.96,67.29,69.41,69.55,69.97,22,1893,129904.00,
500365,WELSPLSOL   ,T ,Q,42.60,42.78,41.00,42.14,42.70,40.75,1512,1098182,46508416.00,
500366,ROLTA (I)   ,Z ,Q,2.60,2.61,2.37,2.61,2.61,2.49,278,296565,769987.00,
500367,RUBFILA INT.,X ,Q,82.00,82.60,80.15,81.09,81.09,80.95,373,43469,3525671.00,
500368,PATANJALI   ,T ,Q,1303.00,1349.90,1291.20,1315.50,1315.50,1300.30,1279,30756,40718972.00,
500370,SALORA INT. ,XT,Q,46.06,47.94,46.06,46.06,46.06,47.00,21,5612,258511.00,
500378,JINDAL SAW  ,A ,Q,339.40,357.85,339.15,346.15,348.00,336.65,1698,57466,20050736.00,
500380,JK LAKSHMI  ,A ,Q,674.50,679.15,670.00,673.65,673.65,667.55,414,7951,5361907.00,
500387,SHREE CEMENT,A ,Q,26200.05,26900.00,26200.05,26493.80,26494.10,26137.00,432,702,18594794.00,
500390,REL INFRA   ,T ,Q,170.05,173.00,170.05,170.75,170.75,170.70,510,60110,10333376.00,
500400,TATA POWER  ,A ,Q,255.00,256.45,253.05,253.80,253.80,254.05,13082,627864,159927274.00,
500402,SPMLINFRA   ,T ,Q,54.08,54.08,54.08,54.08,54.08,53.02,7,1119,60515.00,
500403,SUNDARAM FAS,A ,Q,1245.95,1253.00,1234.15,1237.65,1240.05,1236.15,191,611,758155.00,
500404,SUNFLAG IRON,B ,Q,198.05,201.00,194.90,195.90,196.90,198.30,958,28264,5588761.00,
500405,SUPREME PET ,A ,Q,546.95,546.95,527.95,539.20,539.20,533.20,813,10029,5367095.00,
500407,SWARAJ ENGIN,B ,Q,1983.95,2009.45,1969.30,1995.25,1995.90,1969.30,244,893,1769352.00,
500408,TATA ELXSI  ,A ,Q,7371.05,7492.80,7301.00,7313.35,7313.35,7355.20,1161,5707,42150541.00,
500410,ACC LTD     ,A ,Q,1988.05,2056.70,1986.00,2038.20,2043.90,1985.35,2477,19695,40135787.00,
500411,THERMAX     ,A ,Q,2918.45,2980.25,2918.45,2956.25,2954.70,2918.40,229,691,2044128.00,
500412,THIRUMALAI  ,A ,Q,213.00,221.80,213.00,214.55,214.70,210.40,934,25798,5617411.00,
500413,THOMAS COOK ,T ,Q,122.55,130.00,122.55,129.45,128.20,124.35,481,33838,4311148.00,
500414,TIMEX GROUP ,B ,Q,175.95,193.70,175.00,187.80,187.80,174.15,2830,498060,91926549.00,
500418,TOKYO PLAST ,B ,Q,111.05,112.85,106.10,107.95,109.25,109.15,456,14144,1539921.00,
500420,TORRENT PHAR,A ,Q,1879.95,1907.50,1877.85,1885.55,1877.85,1867.10,590,4148,7859960.00,
500422,TRANSCHEM   ,X ,Q,27.25,27.77,26.10,26.34,26.34,27.25,70,7311,194992.00,
500425,AMBUJA CEME ,A ,Q,438.20,447.00,438.15,445.50,445.50,437.05,1953,80948,35905822.00,
500426,UTLINDS     ,XT,Q,2.01,2.01,1.99,1.99,1.99,2.08,67,27398,54734.00,
500429,UNIPHOS ENT.,B ,Q,158.05,164.80,158.05,162.65,162.65,160.95,20,348,56389.00,
500439,VARD HOLDNG ,B ,Q,2930.15,2967.40,2907.10,2925.25,2907.10,2950.00,24,44,129491.00,
500440,HINDALCO    ,A ,Q,484.80,485.95,480.40,483.95,484.00,480.40,9096,515002,248793420.00,
500444,WEST COAS PA,A ,Q,727.95,778.00,724.00,761.70,761.70,719.20,5027,124559,94929433.00,
500449,HIND.ORG.CHM,B ,Q,33.45,35.48,33.45,34.92,34.92,33.09,909,243851,8501745.00,
500450,MPIL CORP L ,XT,Q,1072.70,1072.70,1072.70,1072.70,1072.70,1051.70,2,14,15017.00,
500456,PAS.ACRYLON ,B ,Q,45.80,46.00,44.56,44.82,44.74,44.62,436,40410,1828151.00,
500458,KORE        ,XT,Q,7.05,7.05,6.66,6.94,6.98,6.76,25,7166,49708.00,
500459,PROCTER &GAM,A ,Q,17515.20,17820.00,17515.20,17732.75,17794.95,17755.80,49,70,1242246.00,
