SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500271,MFSL        ,A ,Q,921.20,947.85,915.25,938.35,937.75,928.90,813,13902,12991290.00,
500277,MID INDIA IN,XT,Q,8.05,8.38,7.65,8.28,8.28,8.05,24,5910,48818.00,
500279,MIRC ELECT  ,T ,Q,19.30,19.30,19.30,19.30,19.30,19.69,14,12661,244357.00,
500280,CENTURY ENKA,B ,Q,466.55,468.00,462.75,464.10,465.00,470.30,150,769,358201.00,
500284,LORDS CHLORO,B ,Q,171.35,172.00,169.05,170.90,172.00,171.20,173,1695,288417.00,
500285,SPICEJET LTD,B ,Q,37.00,39.20,37.00,38.03,38.03,37.58,10306,3213244,123239528.00,
500288,MOREPEN LAB.,A ,Q,35.27,35.63,35.20,35.53,35.53,35.59,821,98782,3499096.00,
500290,MRF LTD.    ,A ,Q,109445.00,109912.50,108734.50,109559.30,109075.75,109664.75,163,181,19809842.00,
500292,HEIDEL CEM  ,A ,Q,190.00,191.90,189.80,190.85,190.00,190.90,248,8446,1613300.00,
500294,NCC         ,A ,Q,158.75,161.20,158.00,158.80,158.80,158.05,2649,199499,31753329.00,
500295,VEDL        ,A ,Q,229.10,230.95,226.40,227.15,227.15,230.30,4594,208777,47699020.00,
500296,NAHAR SPG.  ,B ,Q,286.95,287.05,280.00,280.55,281.00,287.35,387,2690,763550.00,
500298,NAT.PEROXIDE,X ,Q,1030.00,1085.00,1025.00,1066.70,1066.70,1034.40,623,9149,9767419.00,
500300,GRASIM IND. ,A ,Q,1955.10,1978.85,1927.35,1975.20,1965.50,1955.15,3465,27347,53072913.00,
500302,PEL         ,A ,Q,1016.40,1025.15,996.90,1020.10,1021.90,1016.25,1272,23597,24010237.00,
500304,NIIT LTD.   ,A ,Q,120.05,123.20,119.50,120.20,120.45,122.65,1821,53190,6450648.00,
500306,JAYKAY      ,X ,Q,83.01,86.00,81.30,85.40,85.00,83.75,385,85015,7220733.00,
500307,NIRLON      ,B ,Q,415.00,415.00,408.40,414.35,414.65,409.50,85,1778,734581.00,
500312,ONGC CORPN  ,A ,Q,186.25,186.70,185.05,186.25,186.25,186.80,1884,147197,27388530.00,
500313,OIL COUNTRY ,T ,Q,21.78,21.78,21.78,21.78,21.78,22.22,14,6560,142876.00,
500314,ORIENT HOTEL,B ,Q,96.65,101.75,96.65,100.91,100.80,98.89,1022,41886,4229702.00,
500317,OSWAL AGRO. ,B ,Q,35.04,35.43,34.55,35.05,35.15,34.81,159,6965,243610.00,
500319,INDIAN SUCRO,XT,Q,89.20,90.94,87.95,88.15,90.09,89.20,65,4597,405654.00,
500322,PANYAM CEMEN,X ,Q,22.23,22.23,22.23,22.23,22.23,20.21,7,444,9870.00,
500325,RELIANCE    ,A ,Q,2314.95,2321.40,2301.55,2305.55,2305.55,2323.60,10380,590336,1364760175.00,
500327,PILITA      ,B ,Q,11.44,11.44,10.70,10.98,10.98,11.22,524,145990,1596560.00,
500330,RAYMOND     ,A ,Q,1795.75,1795.75,1754.05,1772.80,1772.80,1793.80,1477,10425,18434725.00,
500331,PIDILITE    ,A ,Q,2400.00,2402.00,2370.00,2374.80,2370.00,2406.30,1506,7098,16921010.00,
500333,PIX TRANS   ,B ,Q,1237.10,1237.10,1225.05,1228.05,1228.50,1224.15,40,176,216348.00,
500335,BIRLA CORPN.,A ,Q,1251.00,1286.60,1251.00,1269.05,1275.00,1265.60,594,3872,4895514.00,
500336,SURYA ROSHNI,A ,Q,574.00,600.00,560.05,583.90,583.90,572.30,4342,85229,49738902.00,
500337,PRIME SECUR.,B ,Q,149.70,150.60,149.70,150.15,150.60,151.50,4,54,8108.00,
500338,PRSMJOHNSN  ,A ,Q,130.55,130.70,128.65,129.70,130.00,131.00,526,19297,2498385.00,
500339,RAIN        ,A ,Q,162.90,164.15,161.60,163.05,163.05,164.60,1231,54718,8918593.00,
500343,AMJLAND     ,B ,Q,31.96,32.94,31.50,32.11,32.11,32.02,121,39068,1254511.00,
500346,PUN.COMMUNI.,T ,Q,44.50,44.50,41.06,42.90,42.90,42.82,35,7072,295514.00,
500350,RSWM  LTD   ,B ,Q,189.90,191.70,188.75,190.25,190.25,190.55,175,2488,472639.00,
500354,RAJSH.SUGAR ,T ,Q,54.45,54.48,52.38,52.42,53.34,55.13,117,20093,1068709.00,
500355,RALLIS INDIA,A ,Q,223.00,223.65,218.05,221.40,219.90,221.95,997,40046,8820461.00,
500356,RAMANEWS    ,B ,Q,14.86,15.19,14.86,14.95,14.90,15.19,45,2559,38279.00,
500357,RAMA PAPER  ,XT,Q,21.65,23.50,21.65,21.85,21.85,22.65,14,1289,29908.00,
500358,RAMA PETRO  ,X ,Q,4.13,4.13,4.13,4.13,4.13,4.13,2,50,206.00,
500360,RAPICUT CARB,XT,Q,77.80,77.80,71.48,73.46,74.29,75.24,35,1730,126980.00,
500365,WELSPLSOL   ,T ,Q,40.29,43.99,40.29,43.37,42.90,42.41,612,284237,12062983.00,
500367,RUBFILA INT.,X ,Q,83.15,85.60,82.99,85.13,85.13,83.25,697,81806,6933139.00,
500368,PATANJALI   ,T ,Q,1315.00,1340.00,1296.00,1325.45,1325.45,1322.30,360,162434,216668603.00,
500370,SALORA INT. ,XT,Q,52.00,52.00,47.60,48.04,48.00,50.10,54,7591,368522.00,
500378,JINDAL SAW  ,A ,Q,390.45,398.50,376.40,395.45,396.10,387.65,2517,110794,43360220.00,
500380,JK LAKSHMI  ,A ,Q,671.00,683.05,666.30,675.65,676.65,678.35,735,9904,6676156.00,
500387,SHREE CEMENT,A ,Q,26886.05,26886.05,26012.35,26297.45,26313.45,26791.75,570,850,22346670.00,
500388,SHREE KRISHN,XT,Q,29.40,29.40,29.40,29.40,29.40,30.00,2,33,970.00,
500390,REL INFRA   ,T ,Q,167.90,175.00,166.05,174.65,174.65,169.15,356,33809,5787128.00,
500400,TATA POWER  ,A ,Q,252.95,252.95,249.40,251.90,251.90,253.20,14748,658111,165537843.00,
500402,SPMLINFRA   ,T ,Q,55.28,57.52,55.28,57.52,57.52,56.40,30,51710,2950545.00,
500403,SUNDARAM FAS,A ,Q,1310.60,1330.90,1281.85,1309.95,1309.10,1310.55,503,2608,3412166.00,
500404,SUNFLAG IRON,B ,Q,196.35,197.50,189.40,190.45,190.45,197.75,689,30214,5847204.00,
500405,SUPREME PET ,A ,Q,591.00,604.35,584.60,599.75,600.90,592.85,607,5520,3303553.00,
500407,SWARAJ ENGIN,B ,Q,1998.50,2026.50,1994.15,2022.90,2021.60,2011.10,222,1132,2274936.00,
500408,TATA ELXSI  ,A ,Q,7602.00,7759.95,7575.00,7706.40,7706.40,7601.40,2188,11924,91806252.00,
500410,ACC LTD     ,A ,Q,2010.00,2039.00,1996.50,2030.90,2030.90,2012.40,517,4748,9561512.00,
500411,THERMAX     ,A ,Q,3121.45,3194.05,3052.20,3147.00,3135.10,3112.25,742,3598,11239926.00,
500412,THIRUMALAI  ,A ,Q,216.05,216.05,212.40,212.90,212.90,215.65,670,16992,3622390.00,
500413,THOMAS COOK ,T ,Q,127.00,130.00,125.95,128.20,128.45,127.50,174,30279,3855537.00,
500414,TIMEX GROUP ,B ,Q,186.05,194.00,185.15,187.75,189.90,189.50,422,40252,7624495.00,
500418,TOKYO PLAST ,B ,Q,104.55,105.10,103.45,104.10,103.45,105.55,54,1516,157979.00,
500420,TORRENT PHAR,A ,Q,1878.70,1922.20,1878.70,1918.45,1917.15,1922.15,495,2783,5313983.00,
500422,TRANSCHEM   ,X ,Q,26.00,26.90,25.50,26.60,26.16,26.19,41,4882,127870.00,
500425,AMBUJA CEME ,A ,Q,433.50,440.00,430.00,437.30,437.30,433.05,2638,80559,35038241.00,
500426,UTLINDS     ,XT,Q,2.06,2.10,1.97,1.98,1.98,2.06,146,100496,202849.00,
500429,UNIPHOS ENT.,B ,Q,161.05,166.55,160.40,166.55,166.55,162.70,29,750,122500.00,
500439,VARD HOLDNG ,B ,Q,2939.85,2954.50,2933.00,2949.15,2933.00,2929.40,8,25,73536.00,
500440,HINDALCO    ,A ,Q,479.75,482.00,471.10,479.40,479.40,484.60,5114,395192,189388022.00,
500444,WEST COAS PA,A ,Q,761.80,766.60,744.80,748.60,748.60,761.85,1302,18172,13675415.00,
500449,HIND.ORG.CHM,B ,Q,34.65,36.00,34.12,35.36,35.42,35.43,720,158053,5578455.00,
500450,MPIL CORP L ,XT,Q,1204.60,1204.60,1204.00,1204.60,1204.60,1181.00,6,38,45773.00,
500456,PAS.ACRYLON ,B ,Q,42.00,43.50,41.95,42.93,42.70,41.97,431,34944,1491019.00,
500458,KORE        ,XT,Q,6.70,6.99,6.70,6.97,6.97,6.97,31,4464,30315.00,
500459,PROCTER &GAM,A ,Q,17270.00,17479.50,17268.00,17353.10,17330.05,17243.25,87,137,2378114.00,
500460,MUKAND LTD. ,B ,Q,176.40,177.25,172.35,173.20,173.30,177.30,527,13163,2293679.00,
500463,BBOX        ,B ,Q,203.30,208.10,200.80,206.70,207.15,204.15,743,22292,4569300.00,
500464,UCAL        ,T ,Q,134.10,136.50,134.10,136.45,136.45,137.60,18,605,82149.00,
500467,HARR.MALAYAL,B ,Q,153.65,159.10,152.75,158.35,159.00,153.60,168,2795,439945.00,
500469,FEDERAL BANK,A ,Q,146.50,147.75,145.15,146.90,147.05,146.55,14726,877013,128700646.00,
500470,TATA STEEL  ,A ,Q,125.75,126.45,124.35,125.90,125.90,127.10,17742,1703399,213453808.00,
500472,SKF INDIA   ,A ,Q,5202.90,5244.95,5199.90,5228.85,5216.55,5270.30,141,550,2865054.00,
500477,ASHOK LEYL. ,A ,Q,175.60,177.15,172.60,176.60,176.60,175.65,4791,297015,51893546.00,
500480,CUMMINS (I) ,A ,Q,1709.15,1712.65,1696.00,1704.25,1703.05,1721.30,476,4498,7671283.00,
500483,TATA COMM   ,A ,Q,1798.80,1798.80,1758.55,1775.55,1775.55,1786.70,1655,13458,23847161.00,
500488,ABBOTT (I)  ,A ,Q,22434.15,22656.00,22258.10,22620.00,22589.90,22400.30,128,220,4938427.00,
500490,BAJ HOLD INV,A ,Q,6825.05,6880.00,6762.00,6858.05,6851.00,6868.60,266,765,5243004.00,
500493,BHARAT FORGE,A ,Q,1088.70,1102.70,1085.00,1094.45,1092.25,1105.15,805,12575,13739572.00,
500495,ESCORTS     ,A ,Q,3293.30,3334.15,3257.00,3313.70,3302.50,3293.20,839,5655,18662725.00,
500500,HIND.MOTORS ,B ,Q,16.66,16.77,16.55,16.64,16.64,16.77,586,108926,1813861.00,
500510,LARSEN & TOU,A ,Q,3033.55,3069.80,3006.00,3051.70,3051.70,3044.45,4053,208059,635853014.00,
500520,MAH & MAH   ,A ,Q,1551.45,1578.80,1551.45,1569.25,1568.50,1574.95,2266,267693,421000281.00,
500530,BOSCH LTD   ,A ,Q,20122.00,20268.95,19958.55,20217.05,20145.85,20123.00,327,619,12448167.00,
500540,PREMIER LTD ,T ,Q,4.18,4.20,4.05,4.20,4.20,4.00,27,45685,191686.00,
500547,BHARAT PET. ,A ,Q,349.30,354.20,349.05,353.60,353.60,350.35,3332,168537,59415385.00,
500550,SIEMENS LTD.,A ,Q,3499.85,3499.85,3435.60,3460.50,3451.65,3491.95,1100,6621,22895720.00,
500570,TATA MOTORS ,A ,Q,663.40,672.05,658.70,668.45,668.45,668.35,9707,385287,256546584.00,
500575,VOLTAS LTD  ,A ,Q,847.85,847.85,823.05,839.30,839.30,833.60,1122,13834,11519194.00,
500620,GREAT EASTE ,A ,Q,862.00,882.35,860.35,879.50,879.50,868.75,1063,14808,12957880.00,
500645,DEEPAK FERT.,A ,Q,688.95,696.00,676.60,680.10,677.00,688.75,1413,26636,18209280.00,
500650,EXCEL INDUST,B ,Q,900.30,916.05,879.50,884.20,881.00,898.20,242,2075,1862136.00,
