SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500048,BEML LTD    ,A ,Q,2205.00,2223.45,2175.50,2214.90,2213.00,2202.85,488,4138,9087298.00,
500049,BHARAT ELECT,A ,Q,139.50,144.20,139.00,143.45,143.45,139.55,5594,668579,95566261.00,
500052,BHANSALI ENG,B ,Q,89.00,89.00,87.82,88.17,88.45,89.01,1270,35015,3089777.00,
500058,BIHAR SPONGE,XT,Q,10.40,10.65,10.40,10.64,10.64,10.15,248,121573,1286925.00,
500059,BINANI IND. ,T ,Q,16.90,16.95,16.20,16.20,16.20,16.15,15,3131,52313.00,
500060,BIRLACABLE  ,B ,Q,289.95,289.95,270.00,272.60,272.15,277.35,692,13449,3703683.00,
500067,BLUE STAR   ,A ,Q,953.15,963.65,936.05,958.00,955.85,951.55,883,6371,6086912.00,
500068,DISA INDIA  ,B ,Q,12680.00,13048.00,12656.00,12674.85,12740.55,12911.85,37,94,1196566.00,
500069,QUESTCAP    ,X ,Q,274.00,274.00,272.00,273.80,273.80,269.05,9,32,8756.00,
500074,BPL LTD.    ,T ,Q,93.00,94.55,88.40,94.46,94.55,90.05,704,136608,12788577.00,
500078,OAL         ,B ,Q,352.60,352.60,343.20,345.35,348.50,356.40,66,289,100642.00,
500083,CENTURY EXT ,T ,Q,16.57,16.99,16.35,16.67,16.67,16.74,74,22862,378297.00,
500084,CESC LTD.   ,A ,Q,90.00,91.20,89.05,90.04,90.04,89.55,2183,259971,23491740.00,
500085,CHAMBAL FERT,A ,Q,309.05,309.10,300.15,300.80,301.00,309.70,1902,56514,17129054.00,
500086,EXIDE IND.  ,A ,Q,269.65,273.40,267.25,271.65,271.65,269.95,4751,250051,67902240.00,
500087,CIPLA LTD.  ,A ,Q,1240.05,1242.20,1231.00,1240.35,1241.55,1244.20,1311,15407,19067380.00,
500089,DIC INDIA   ,B ,Q,437.80,439.95,428.80,428.80,428.80,421.05,16,130,56460.00,
500092,CRISIL LTD  ,A ,Q,4200.00,4211.00,4131.05,4145.65,4131.05,4193.60,725,1714,7133311.00,
500093,CGPOWER     ,A ,Q,387.75,389.70,380.55,382.65,382.40,387.70,854,71102,27270474.00,
500096,DABUR (I)   ,A ,Q,536.70,536.70,526.35,530.15,530.15,535.70,2193,42965,22763169.00,
500097,DALMIASUG   ,B ,Q,452.45,452.45,441.70,446.30,446.30,450.40,635,9954,4415914.00,
500101,ARVIND Ltd  ,A ,Q,213.95,215.55,209.60,213.55,213.55,213.40,2301,111554,23759217.00,
500103,BHEL        ,A ,Q,129.00,138.00,128.90,136.55,136.55,128.95,22262,5644397,766010586.00,
500104,HIND.PETRO  ,A ,Q,301.80,304.55,295.30,303.10,302.40,300.15,2922,193275,58103192.00,
500106,IFCI LTD    ,A ,Q,23.43,25.40,22.94,24.99,24.99,23.17,10544,10270151,254279140.00,
500108,MAHA.TELE   ,A ,Q,27.88,28.10,27.21,27.85,27.80,27.43,1181,469481,13007256.00,
500109,MRPL        ,A ,Q,113.45,116.00,112.20,114.80,114.80,112.80,2688,321560,36731593.00,
500110,CHENNAI PET.,A ,Q,588.90,601.85,582.00,585.65,585.65,585.75,2145,43768,25916005.00,
500111,REL.CAP.    ,T ,Q,11.33,11.33,11.33,11.33,11.33,11.92,138,69647,789100.00,
500112,STATE BANK  ,A ,Q,581.75,582.50,575.20,581.35,581.35,581.20,20834,1062610,615552223.00,
500113,STEEL AUTH. ,A ,Q,89.60,89.63,87.61,88.22,88.22,89.59,8198,1225179,108482027.00,
500114,TITAN       ,A ,Q,3270.05,3278.05,3251.45,3264.75,3261.25,3279.25,1009,5929,19340684.00,
500116,IDBI BANK L ,A ,Q,63.77,65.99,63.11,65.56,65.56,63.78,2791,572928,37056715.00,
500117,DCW LTD.    ,A ,Q,52.81,53.14,52.62,52.74,53.00,53.12,595,79509,4200331.00,
500119,DHAMPUR SUGA,A ,Q,264.10,264.10,260.00,261.10,261.10,262.80,788,18292,4776651.00,
500120,DIAMINES&CHM,B ,Q,473.35,474.25,465.95,466.45,466.45,468.40,412,3560,1665952.00,
500123,ELANTAS     ,B ,Q,7751.20,7842.55,7725.00,7753.45,7728.50,7751.15,28,62,480685.00,
500124,DR.REDDY'S  ,A ,Q,5440.00,5480.00,5383.00,5419.40,5414.20,5451.35,1133,4496,24394583.00,
500125,E.I.D.PAR   ,A ,Q,514.85,514.85,498.30,504.65,500.00,512.15,2238,52385,26569466.00,
500126,PGHL        ,A ,Q,5163.55,5213.40,5025.50,5112.55,5112.55,5195.75,179,452,2336281.00,
500128,ELEC.CASTING,A ,Q,102.79,109.65,101.10,107.47,107.47,100.84,5593,1100446,116693157.00,
500133,ESAB INDIA  ,A ,Q,6080.00,6130.45,5947.30,6002.60,5995.50,6119.10,327,854,5138127.00,
500135,EPL         ,A ,Q,197.00,197.00,192.45,193.95,194.00,194.40,986,36440,7082120.00,
500136,ESTER INDUS.,B ,Q,86.94,87.00,86.45,86.56,86.45,86.55,106,4348,377302.00,
500142,FGP LTD.    ,X ,Q,5.54,6.12,5.54,5.65,5.65,5.83,20,4801,27997.00,
500143,P.H.CAPITAL ,X ,Q,90.00,90.14,82.00,90.14,90.14,85.85,110,26476,2340643.00,
500144,FINOL. CABLE,A ,Q,943.75,943.75,911.80,919.55,920.75,931.95,694,10047,9248390.00,
500147,COCKERILL   ,X ,Q,2896.50,3250.00,2896.50,3236.10,3200.00,2947.75,2243,22537,71324316.00,
500148,UFLEX LTD   ,A ,Q,435.05,438.85,435.00,436.80,437.80,437.70,133,751,328145.00,
500150,FOSECO INDIA,B ,Q,3475.00,3482.15,3377.40,3469.45,3470.00,3555.10,143,572,1962818.00,
500151,GOLDEN TOB  ,Z ,Q,55.00,55.00,51.48,52.04,52.04,53.83,17,283,14890.00,
500153,GANESH BENZO,B ,Q,146.40,148.45,146.10,146.20,146.10,147.90,216,6223,916318.00,
500159,METROGLOBL  ,X ,Q,109.95,109.95,103.20,104.15,104.15,107.90,79,6429,676386.00,
500160,GTL LTD.    ,T ,Q,8.58,8.58,8.58,8.58,8.58,8.75,101,32687,280454.00,
500163,GODFREY PH  ,A ,Q,2097.00,2114.00,2080.00,2088.70,2088.70,2101.80,529,3270,6857567.00,
500164,GODREJ IND  ,A ,Q,671.05,675.80,661.65,668.60,669.00,684.40,1379,11531,7729471.00,
500165,KANSAI NERO ,A ,Q,308.90,313.80,306.00,310.60,310.60,308.65,1357,25197,7822636.00,
500166,GOODRICKE   ,X ,Q,199.00,202.00,197.05,198.70,199.90,199.85,86,8518,1694067.00,
500168,GOODYEAR (I),B ,Q,1332.90,1332.90,1285.80,1299.40,1299.40,1325.85,723,6064,7929919.00,
500170,GTN INDUS   ,X ,Q,38.79,38.79,36.43,36.87,36.87,38.00,54,4863,179861.00,
500171,GHCL LTD    ,A ,Q,535.10,535.10,525.00,526.25,526.25,537.75,1017,14371,7589688.00,
500173,GFLLIMITED  ,B ,Q,101.00,101.50,99.20,99.56,99.46,100.61,141,6154,614172.00,
500174,GUJ.LEASE   ,B ,Q,4.40,4.40,4.00,4.20,4.20,4.20,8,2519,10951.00,
500179,HCL INFOSYS ,B ,Q,16.14,16.30,16.00,16.04,16.03,16.14,465,85930,1381307.00,
500180,HDFC BANK   ,A ,Q,1490.35,1496.00,1485.95,1489.15,1489.15,1500.05,30863,608994,908277233.00,
500182,HEROMOTOCO  ,A ,Q,3105.00,3135.20,3105.00,3118.80,3114.15,3115.05,975,15488,48321940.00,
500183,HFCL        ,A ,Q,66.25,66.66,65.70,65.90,65.90,66.23,762,129645,8575640.00,
500184,HSCL        ,A ,Q,250.00,261.90,247.85,259.10,259.10,250.60,8492,283337,73049654.00,
500185,HIND.CONSTN.,A ,Q,28.44,30.55,28.05,30.18,30.18,28.31,7853,7163699,210337224.00,
500186,HIND.OIL EXP,A ,Q,167.70,170.00,163.90,168.00,168.00,168.25,1147,51803,8675236.00,
500187,AGI         ,A ,Q,989.05,989.05,963.00,969.50,970.00,989.05,974,11860,11507535.00,
500188,HINDUS.ZI   ,A ,Q,305.45,305.50,300.00,301.10,301.80,304.20,2143,39983,12092793.00,
500189,NDLVENTURE  ,T ,Q,142.10,149.15,142.05,148.20,148.85,149.30,15,763,110626.00,
500191,HMT LTD.    ,Z ,Q,55.39,55.43,53.61,53.91,53.61,54.35,126,33902,1870106.00,
500192,PRAG BOSIMI ,X ,Q,2.92,2.92,2.68,2.81,2.81,2.81,20,1971,5540.00,
500193,HLVLTD      ,B ,Q,24.79,24.79,23.82,23.98,24.05,24.06,1089,189371,4581817.00,
500199,I.G.PETRO   ,B ,Q,446.05,446.05,441.70,442.95,442.70,448.95,152,1468,650353.00,
500201,IND.GLYCOLS ,A ,Q,729.90,729.90,699.90,701.00,701.00,704.75,114,1809,1270858.00,
500202,IND.LEAS.DEV,X ,Q,8.15,8.15,7.58,8.05,8.05,7.96,15,1873,14316.00,
500206,MARGO FIN   ,XT,Q,40.94,40.94,37.05,38.11,38.12,39.00,45,3991,149591.00,
500207,INDO RAMA   ,B ,Q,53.46,53.46,50.56,50.76,50.76,52.43,203,15931,819134.00,
500209,INFOSYS LTD ,A ,Q,1378.60,1382.85,1370.70,1374.15,1374.15,1388.05,7640,134432,184974341.00,
500210,INGERSOLL   ,A ,Q,2968.90,2968.90,2888.80,2898.85,2898.85,2950.90,327,1003,2923579.00,
500213,INTER.TRAVEL,X ,Q,391.00,392.50,383.60,391.50,392.45,393.45,120,4249,1653894.00,
500214,ION EXCHANGE,A ,Q,567.95,567.95,549.15,560.95,559.00,561.75,656,6118,3406787.00,
500215,AGRO TECH FO,B ,Q,798.55,798.55,790.80,796.00,796.00,802.45,59,139,110571.00,
500219,JAIN IRRIG  ,A ,Q,61.90,61.90,60.20,61.23,61.12,61.13,2073,413976,25196480.00,
500223,JCT LTD     ,XT,Q,2.72,2.79,2.66,2.71,2.70,2.69,554,807935,2199026.00,
500227,JINDAL POLYF,A ,Q,642.65,655.80,639.70,646.85,648.00,646.00,688,6014,3906608.00,
500228,JSWSL       ,A ,Q,757.20,763.25,752.55,761.00,761.00,756.75,1733,27125,20576743.00,
500231,UMANG DAIR  ,B ,Q,70.03,70.03,69.05,69.17,69.16,70.08,55,1095,75905.00,
500233,KAJARIA CER.,A ,Q,1313.30,1313.30,1280.70,1289.55,1289.05,1297.45,824,5657,7303516.00,
500234,KAKATIYA CEM,B ,Q,221.35,227.20,218.50,221.55,225.00,217.00,248,3783,848044.00,
500235,KALYANI STEL,B ,Q,454.00,474.75,451.00,471.70,470.00,454.05,780,13644,6360669.00,
500236,KANELIND    ,XT,Q,1.54,1.58,1.47,1.47,1.47,1.54,14,3808,5763.00,
500238,WHIRLPOOL   ,A ,Q,1550.30,1598.75,1550.30,1590.35,1570.00,1581.90,204,991,1571575.00,
500239,KG DENIM    ,X ,Q,31.80,31.80,29.95,31.22,31.50,30.77,34,8149,253272.00,
500240,KINETIC ENG.,X ,Q,129.20,133.90,129.00,129.30,129.00,131.00,106,9710,1275047.00,
500241,KIRL.BROS.  ,B ,Q,863.00,866.20,846.00,853.55,855.00,866.85,536,3814,3260165.00,
500243,KIRL INDUS  ,B ,Q,3306.90,3306.90,3187.80,3200.15,3202.95,3304.70,137,282,906071.00,
500245,KIRL.FERROUS,A ,Q,487.95,510.00,482.50,499.40,499.40,484.75,1722,90171,44965715.00,
500246,ENVAIN ELECT,XT,Q,257.30,264.85,248.10,259.65,259.65,256.70,38,1255,321457.00,
500247,KOTAK MAH.BK,A ,Q,1740.60,1751.90,1734.00,1747.30,1748.35,1752.20,8189,296514,517286105.00,
500248,KRIFILIND   ,XT,Q,3.74,3.74,3.57,3.74,3.74,3.57,22,7906,29489.00,
500249,KSB         ,A ,Q,3040.25,3114.45,3014.00,3060.95,3052.65,3062.45,604,1965,6050208.00,
500250,L.G.BALKRISH,A ,Q,1115.00,1120.00,1094.95,1101.15,1096.55,1118.60,473,3914,4316004.00,
500251,TRENT LTD.  ,A ,Q,2495.95,2565.00,2488.90,2559.85,2559.85,2494.40,2842,30257,76926270.00,
500252,LAXMIMACH   ,A ,Q,13000.05,13014.60,12858.80,12940.45,12915.75,13153.40,108,172,2226301.00,
500253,LIC HOUS.FIN,A ,Q,449.05,452.65,448.70,450.95,450.85,452.90,1050,27163,12239926.00,
500257,LUPIN LTD.  ,A ,Q,1184.95,1188.45,1153.55,1172.70,1170.45,1179.50,3003,59973,70146926.00,
500259,LYKA LABS   ,B ,Q,109.65,109.65,107.95,108.35,108.45,109.15,30,575,62275.00,
500260,RAMCOCEM    ,A ,Q,986.00,1015.80,986.00,994.50,995.80,987.15,824,12686,12721733.00,
500262,HYBRIDFIN   ,T ,Q,8.61,8.61,8.61,8.61,8.61,8.20,1,100,861.00,
500264,MAFATLAL IND,X ,Q,146.50,147.95,144.00,145.35,145.35,146.65,278,35296,5156275.00,
500265,MAH.SEAMLESS,A ,Q,812.90,827.10,799.65,823.85,823.85,806.85,1310,17815,14519971.00,
500266,MAH.SCOOTER ,A ,Q,7801.00,7805.95,7720.05,7773.25,7775.85,7795.40,118,183,1419932.00,
500267,MAJESTIC AUT,X ,Q,253.95,253.95,236.65,247.55,247.55,258.90,935,58453,14261806.00,
500268,MANALI PETRO,B ,Q,67.20,67.32,66.60,66.84,66.84,67.16,205,12900,862661.00,
500270,BARODA RAYON,X ,Q,209.45,209.45,199.35,201.20,201.20,208.60,189,6287,1269216.00,
500271,MFSL        ,A ,Q,920.05,931.20,914.85,917.75,915.75,934.55,827,16270,15033482.00,
500277,MID INDIA IN,XT,Q,8.50,8.92,8.08,8.90,8.90,8.50,64,7652,65891.00,
500279,MIRC ELECT  ,T ,Q,15.92,16.05,15.92,16.00,16.00,16.12,70,47399,757529.00,
500280,CENTURY ENKA,B ,Q,417.00,417.85,413.30,415.65,416.00,415.85,147,1235,512760.00,
500284,LORDS CHLORO,B ,Q,152.00,152.95,151.00,151.30,152.95,153.45,42,374,56630.00,
500285,SPICEJET LTD,B ,Q,37.98,37.98,37.50,37.65,37.65,37.94,2842,620672,23426018.00,
500288,MOREPEN LAB.,A ,Q,39.44,39.44,38.30,38.73,38.65,39.59,1251,461096,17861939.00,
500290,MRF LTD.    ,A ,Q,108431.50,108431.50,107200.00,107642.00,107746.85,108234.50,160,175,18843716.00,
500292,HEIDEL CEM  ,A ,Q,188.00,188.60,186.55,187.80,188.00,188.00,639,10878,2038828.00,
500294,NCC         ,A ,Q,155.50,167.20,155.50,165.85,165.85,157.35,6257,601558,98605677.00,
500295,VEDL        ,A ,Q,244.85,244.85,241.40,241.95,241.95,245.00,4027,253002,61387948.00,
500296,NAHAR SPG.  ,B ,Q,257.45,262.35,257.20,259.15,260.80,262.90,182,1999,520372.00,
500298,NAT.PEROXIDE,X ,Q,988.90,1037.00,980.00,1018.95,1018.95,988.90,558,8514,8618738.00,
500300,GRASIM IND. ,A ,Q,1947.80,1947.80,1920.90,1926.25,1922.00,1946.25,960,10652,20571250.00,
500302,PEL         ,A ,Q,955.00,955.55,935.00,946.05,946.05,953.30,3184,71055,66979263.00,
500304,NIIT LTD.   ,A ,Q,118.15,118.30,115.85,116.40,116.20,118.15,735,33063,3859498.00,
500306,JAYKAY      ,X ,Q,84.40,84.40,81.10,81.73,81.75,83.69,173,27174,2220747.00,
500307,NIRLON      ,B ,Q,421.50,421.50,413.00,414.60,415.00,421.60,137,5272,2190430.00,
500312,ONGC CORPN  ,A ,Q,195.60,197.20,194.20,195.45,195.45,196.80,7577,848447,165798195.00,
500313,OIL COUNTRY ,T ,Q,20.50,20.50,20.50,20.50,20.50,20.10,14,6447,132163.00,
500314,ORIENT HOTEL,B ,Q,106.39,106.39,102.90,103.96,103.05,104.71,744,46699,4846471.00,
500317,OSWAL AGRO. ,B ,Q,32.14,34.04,32.14,33.60,33.50,32.80,454,30560,1020985.00,
500319,INDIAN SUCRO,XT,Q,87.00,87.00,84.00,85.70,85.70,86.06,84,13545,1156586.00,
500322,PANYAM CEMEN,XT,Q,45.27,45.27,45.27,45.27,45.27,44.39,5,68,3078.00,
500325,RELIANCE    ,A ,Q,2325.00,2325.00,2311.65,2314.30,2314.30,2330.90,11398,127884,296124914.00,
500327,PILITA      ,B ,Q,10.05,10.30,10.05,10.07,10.07,10.15,216,89271,907557.00,
500330,RAYMOND     ,A ,Q,1914.95,1914.95,1838.00,1847.50,1847.50,1901.65,2278,24041,44983388.00,
500331,PIDILITE    ,A ,Q,2441.95,2445.65,2421.00,2428.20,2428.20,2442.15,1851,9344,22704308.00,
500333,PIX TRANS   ,B ,Q,1314.90,1396.80,1275.95,1310.55,1298.00,1293.65,2232,16776,22512441.00,
500335,BIRLA CORPN.,A ,Q,1298.95,1298.95,1262.35,1274.10,1279.70,1285.95,598,3425,4375838.00,
500336,SURYA ROSHNI,A ,Q,511.90,517.50,502.90,504.35,517.50,515.20,766,10485,5309924.00,
500337,PRIME SECUR.,B ,Q,155.10,156.15,150.60,153.90,152.00,155.20,44,863,132867.00,
500338,PRSMJOHNSN  ,A ,Q,156.55,164.10,156.40,159.80,159.80,156.90,3038,230668,36950886.00,
500339,RAIN        ,A ,Q,146.15,146.70,144.05,144.45,144.45,146.70,892,45940,6653580.00,
500343,AMJLAND     ,B ,Q,36.99,39.00,36.46,38.60,38.69,36.68,474,79665,3039319.00,
500346,PUN.COMMUNI.,B ,Q,40.48,40.48,38.00,39.49,39.49,39.58,20,1777,71409.00,
500350,RSWM  LTD   ,B ,Q,178.10,179.70,178.00,178.55,178.80,180.05,170,2722,485868.00,
500354,RAJSH.SUGAR ,T ,Q,60.00,60.00,59.25,59.25,59.25,60.45,58,35218,2108048.00,
500355,RALLIS INDIA,A ,Q,219.00,219.85,213.25,213.85,213.85,219.25,1552,28209,6079203.00,
500356,RAMANEWS    ,B ,Q,15.98,15.98,15.24,15.34,15.36,15.81,347,38115,593204.00,
500357,RAMA PAPER  ,XT,Q,21.00,21.00,19.13,21.00,21.00,20.00,12,3110,62501.00,
500358,RAMA PETRO  ,X ,Q,4.75,5.25,4.75,5.25,5.25,5.00,5,1399,6695.00,
500360,RAPICUT CARB,X ,Q,86.48,86.48,81.10,83.72,85.00,84.00,51,2186,183728.00,
500365,WELSPLSOL   ,B ,Q,41.94,41.94,40.30,40.75,40.75,41.53,422,190439,7797735.00,
500366,ROLTA (I)   ,Z ,Q,2.56,2.56,2.56,2.56,2.56,2.69,23,30858,78996.00,
500367,RUBFILA INT.,X ,Q,78.88,79.38,77.30,77.77,77.70,78.50,433,76360,5955736.00,
500368,PATANJALI   ,B ,Q,1445.00,1464.00,1435.35,1446.65,1446.65,1442.95,920,11961,17380927.00,
500370,SALORA INT. ,X ,Q,49.70,51.66,48.21,49.33,49.92,53.41,65,4268,210667.00,
500378,JINDAL SAW  ,A ,Q,499.70,499.70,486.50,492.45,491.00,495.80,2226,51098,25063164.00,
500380,JK LAKSHMI  ,A ,Q,794.35,794.35,779.20,783.55,784.30,789.80,400,4347,3405323.00,
500387,SHREE CEMENT,A ,Q,26317.50,26334.00,26088.95,26181.00,26180.85,26297.95,173,244,6387817.00,
500388,SHREE KRISHN,XT,Q,29.60,30.68,29.60,30.68,30.68,30.69,8,261,7996.00,
500390,REL INFRA   ,A ,Q,178.80,183.60,178.00,181.30,181.30,178.80,2594,145101,26336337.00,
500400,TATA POWER  ,A ,Q,253.05,258.40,251.40,257.05,257.05,253.15,6311,424612,108449756.00,
500402,SPMLINFRA   ,T ,Q,58.43,58.43,56.50,58.43,58.43,55.65,11,3662,213777.00,
500403,SUNDARAM FAS,A ,Q,1276.00,1282.05,1259.25,1264.35,1268.50,1277.50,220,1513,1922518.00,
500404,SUNFLAG IRON,B ,Q,177.95,178.85,176.60,177.45,177.75,178.85,214,5426,962980.00,
500405,SUPREME PET ,A ,Q,570.05,580.00,564.35,568.35,568.35,570.40,372,2432,1388416.00,
500407,SWARAJ ENGIN,B ,Q,2079.70,2119.20,2061.60,2091.00,2094.50,2104.20,125,388,809446.00,
500408,TATA ELXSI  ,A ,Q,8139.30,8190.00,8022.00,8083.50,8072.55,8136.40,846,3119,25241853.00,
500410,ACC LTD     ,A ,Q,1840.00,1840.00,1816.00,1835.00,1835.00,1839.35,1128,10368,18958064.00,
500411,THERMAX     ,A ,Q,2917.30,2925.00,2885.00,2900.40,2920.00,2920.10,407,1524,4425489.00,
500412,THIRUMALAI  ,A ,Q,195.00,195.30,192.05,192.55,192.60,195.65,276,5445,1053194.00,
500413,THOMAS COOK ,B ,Q,150.95,150.95,146.15,147.10,146.50,148.50,902,27366,4056403.00,
500414,TIMEX GROUP ,T ,Q,180.00,185.00,180.00,183.65,185.00,180.85,145,24987,4566861.00,
500418,TOKYO PLAST ,B ,Q,108.70,108.70,105.10,105.15,105.15,104.85,18,84,8901.00,
500420,TORRENT PHAR,A ,Q,2093.85,2093.85,2048.85,2064.80,2061.50,2066.55,961,3809,7846379.00,
500422,TRANSCHEM   ,X ,Q,27.95,27.95,26.16,27.20,27.20,27.27,44,4490,120214.00,
500425,AMBUJA CEME ,A ,Q,421.50,422.20,418.35,419.35,419.70,420.70,1274,43388,18222458.00,
500426,UTLINDS     ,XT,Q,2.00,2.15,2.00,2.13,2.13,2.07,78,37763,80381.00,
500429,UNIPHOS ENT.,B ,Q,151.15,151.65,150.00,150.40,150.40,150.15,84,408,61675.00,
500439,VARD HOLDNG ,B ,Q,2799.95,2851.65,2771.65,2805.00,2826.30,2829.05,25,67,188997.00,
500440,HINDALCO    ,A ,Q,483.40,492.15,482.35,487.50,487.50,482.35,2769,239741,116893778.00,
500444,WEST COAS PA,A ,Q,715.65,721.95,710.60,712.50,712.50,720.40,711,8468,6054289.00,
500449,HIND.ORG.CHM,B ,Q,34.09,35.30,34.09,35.01,35.30,34.09,459,83016,2887602.00,
500450,MPIL CORP L ,XT,Q,943.55,1042.85,943.55,1040.00,1040.00,993.20,18,212,203747.00,
500456,PAS.ACRYLON ,B ,Q,36.90,38.05,36.70,37.21,37.11,37.90,141,14304,530661.00,
500458,KORE        ,XT,Q,6.73,6.73,6.41,6.55,6.58,6.72,31,3474,22512.00,
500459,PROCTER &GAM,A ,Q,17770.00,17913.65,17632.10,17789.70,17818.05,17891.10,232,320,5680819.00,
500460,MUKAND LTD. ,B ,Q,165.60,165.90,162.50,164.75,164.90,166.35,466,9761,1602235.00,
500463,BBOX        ,T ,Q,242.00,255.00,237.25,253.10,251.00,247.60,259,17179,4260167.00,
500464,UCAL        ,B ,Q,131.95,132.85,131.15,131.60,131.60,132.10,75,2808,370407.00,
500467,HARR.MALAYAL,B ,Q,144.40,148.40,144.40,146.90,145.95,147.00,86,1303,192323.00,
500469,FEDERAL BANK,A ,Q,149.20,153.60,149.05,152.85,152.85,149.45,10869,1384763,209963683.00,
500470,TATA STEEL  ,A ,Q,121.00,121.25,119.95,120.95,120.95,120.85,22777,1359236,164232588.00,
500472,SKF INDIA   ,A ,Q,4660.00,4674.35,4525.00,4552.40,4552.40,4660.95,648,1802,8224665.00,
500477,ASHOK LEYL. ,A ,Q,175.95,175.95,172.90,173.90,173.90,175.90,6520,499483,86762483.00,
500480,CUMMINS (I) ,A ,Q,1781.15,1781.20,1749.15,1778.95,1779.90,1776.35,1092,7622,13479993.00,
500483,TATA COMM   ,A ,Q,1716.95,1716.95,1677.30,1705.55,1705.55,1710.25,2024,18368,31183801.00,
500488,ABBOTT (I)  ,A ,Q,23904.00,23904.00,23125.00,23170.35,23179.90,23812.30,325,442,10298674.00,
500490,BAJ HOLD INV,A ,Q,7141.00,7146.45,7055.25,7122.45,7104.15,7123.90,257,770,5475297.00,
500493,BHARAT FORGE,A ,Q,1048.95,1048.95,1028.50,1030.95,1030.95,1045.85,1999,24911,25816960.00,
500495,ESCORTS     ,A ,Q,3175.00,3205.30,3131.00,3136.55,3136.55,3172.65,562,4234,13436415.00,
500500,HIND.MOTORS ,B ,Q,17.00,17.24,16.50,16.75,16.76,16.97,2179,196926,3294418.00,
500510,LARSEN & TOU,A ,Q,3050.00,3053.30,3031.25,3048.05,3048.05,3052.60,3732,37221,113258345.00,
500520,MAH & MAH   ,A ,Q,1526.60,1542.75,1513.40,1540.30,1540.30,1526.60,5554,117056,179176053.00,
500530,BOSCH LTD   ,A ,Q,19679.95,19680.00,19450.00,19468.55,19495.80,19607.95,233,465,9086654.00,
500540,PREMIER LTD ,T ,Q,3.80,3.80,3.80,3.80,3.80,3.99,2,145,551.00,
500547,BHARAT PET. ,A ,Q,384.10,388.60,383.45,387.00,387.00,384.15,5107,221861,85732734.00,
500550,SIEMENS LTD.,A ,Q,3430.00,3432.30,3397.95,3418.20,3417.00,3426.30,1629,12744,43495769.00,
500570,TATA MOTORS ,A ,Q,653.50,654.00,649.25,653.10,653.10,653.60,11017,340813,222093510.00,
500575,VOLTAS LTD  ,A ,Q,828.15,828.15,811.70,813.30,813.30,829.50,2650,29125,23756891.00,
