SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500126,PGHL        ,A ,Q,5130.00,5198.00,5085.00,5098.15,5112.95,5134.80,46,120,616025.00,
500128,ELEC.CASTING,A ,Q,91.89,93.90,90.35,92.28,92.28,90.10,2036,402583,37300258.00,
500133,ESAB INDIA  ,A ,Q,6050.00,6311.00,6050.00,6293.00,6295.00,6035.95,180,474,2946117.00,
500135,EPL         ,A ,Q,187.30,197.45,187.30,194.30,193.95,189.50,583,18338,3569886.00,
500136,ESTER INDUS.,B ,Q,91.00,93.50,91.00,91.00,91.00,91.45,99,3891,356786.00,
500142,FGP LTD.    ,XT,Q,5.50,5.50,5.50,5.50,5.50,5.50,5,196,1078.00,
500143,P.H.CAPITAL ,XT,Q,68.90,72.69,68.90,72.69,72.69,72.52,5,113,8206.00,
500144,FINOL. CABLE,A ,Q,910.20,915.00,900.70,905.10,906.25,909.80,561,10029,9091046.00,
500147,COCKERILL   ,X ,Q,2939.00,2939.00,2842.00,2889.75,2889.75,2894.75,132,1240,3576956.00,
500148,UFLEX LTD   ,A ,Q,443.95,443.95,433.00,436.50,435.40,435.45,409,6591,2872209.00,
500150,FOSECO INDIA,B ,Q,3435.10,3596.10,3404.60,3557.55,3596.10,3383.45,44,177,614974.00,
500151,GOLDEN TOB  ,Z ,Q,50.50,52.99,50.50,52.99,52.99,50.90,29,804,42014.00,
500153,GANESH BENZO,B ,Q,142.00,144.70,140.60,142.55,142.30,140.60,334,24641,3530323.00,
500159,METROGLOBL  ,X ,Q,109.00,109.00,101.15,105.50,105.85,100.20,150,11986,1270769.00,
500160,GTL LTD.    ,T ,Q,7.95,8.20,7.90,8.20,8.20,7.81,368,262276,2137874.00,
500163,GODFREY PH  ,A ,Q,2146.45,2168.60,2100.00,2116.10,2116.10,2146.30,932,6474,13852233.00,
500164,GODREJ IND  ,A ,Q,650.05,676.25,650.05,673.05,672.90,652.15,893,18601,12355847.00,
500165,KANSAI NERO ,A ,Q,307.05,309.90,305.05,305.65,306.00,305.30,1118,18844,5781865.00,
500166,GOODRICKE   ,X ,Q,195.05,202.80,195.00,199.80,199.80,195.05,78,6710,1323516.00,
500168,GOODYEAR (I),B ,Q,1290.60,1309.00,1290.00,1293.60,1293.60,1293.75,495,4359,5645874.00,
500170,GTN INDUS   ,X ,Q,37.40,38.00,35.68,37.00,37.66,38.04,86,13171,486249.00,
500171,GHCL LTD    ,A ,Q,574.00,574.00,566.00,567.45,568.35,567.60,456,7873,4478540.00,
500173,GFLLIMITED  ,B ,Q,97.58,99.66,95.06,96.74,96.70,99.57,854,39763,3846409.00,
500174,GUJ.LEASE   ,B ,Q,3.72,3.90,3.71,3.71,3.71,3.90,8,4752,17637.00,
500179,HCL INFOSYS ,T ,Q,16.10,16.30,16.00,16.20,16.20,16.05,319,58646,948101.00,
500180,HDFC BANK   ,A ,Q,1498.80,1498.80,1483.55,1494.20,1494.20,1483.55,14253,348983,518814441.00,
500182,HEROMOTOCO  ,A ,Q,3090.70,3174.50,3090.70,3166.55,3164.40,3090.80,2457,23686,74732548.00,
500183,HFCL        ,A ,Q,66.62,66.80,65.70,65.80,65.80,65.99,1002,171756,11379769.00,
500184,HSCL        ,A ,Q,245.55,253.00,244.85,248.35,248.35,243.80,3085,127616,31789440.00,
500185,HIND.CONSTN.,A ,Q,28.19,31.11,27.80,29.87,29.87,27.77,18740,20134625,602951375.00,
500186,HIND.OIL EXP,A ,Q,166.50,168.50,164.55,164.90,164.90,167.25,1237,606645,100206709.00,
500187,AGI         ,A ,Q,961.05,1000.65,960.75,978.35,977.00,960.65,982,12404,12202067.00,
500188,HINDUS.ZI   ,A ,Q,302.90,302.90,295.05,296.30,296.00,299.00,1216,20524,6096447.00,
500189,NDLVENTURE  ,T ,Q,140.00,143.00,139.00,139.10,143.00,143.00,7,89,12399.00,
500191,HMT LTD.    ,Z ,Q,51.25,51.25,51.25,51.25,51.25,52.29,29,2079,106548.00,
500192,PRAG BOSIMI ,X ,Q,2.68,2.68,2.53,2.62,2.68,2.59,40,11980,31212.00,
500193,HLVLTD      ,B ,Q,24.95,25.35,23.79,24.55,24.55,23.08,2286,781367,19326248.00,
500199,I.G.PETRO   ,B ,Q,460.00,460.00,444.00,449.65,449.85,465.10,719,7427,3340747.00,
500201,IND.GLYCOLS ,A ,Q,709.95,722.65,689.60,704.85,704.85,710.90,1585,15535,11020623.00,
500202,IND.LEAS.DEV,XT,Q,7.63,7.75,7.11,7.70,7.17,7.48,22,1539,11890.00,
500206,MARGO FIN   ,XT,Q,39.20,40.90,37.34,37.58,37.58,39.30,65,6013,231302.00,
500207,INDO RAMA   ,B ,Q,54.51,55.80,54.50,54.89,54.73,55.10,67,5555,306058.00,
500209,INFOSYS LTD ,A ,Q,1393.65,1406.35,1390.55,1404.00,1404.00,1389.10,12962,298403,417563139.00,
500210,INGERSOLL   ,A ,Q,2817.35,2833.40,2792.00,2825.90,2833.40,2790.55,82,153,429937.00,
500213,INTER.TRAVEL,X ,Q,388.90,398.00,387.20,394.15,394.00,389.10,180,6737,2646361.00,
500214,ION EXCHANGE,A ,Q,532.15,537.20,527.00,530.70,530.00,527.75,4182,40416,21428820.00,
500215,AGRO TECH FO,B ,Q,810.00,818.65,801.95,802.10,806.50,811.05,129,834,674790.00,
500219,JAIN IRRIG  ,A ,Q,59.39,60.15,58.30,59.02,59.72,58.78,2132,544565,32214471.00,
500223,JCT LTD     ,XT,Q,2.65,2.71,2.59,2.71,2.71,2.59,713,1630807,4373619.00,
500227,JINDAL POLYF,A ,Q,639.00,643.00,634.25,639.50,638.50,633.85,377,2566,1639152.00,
500228,JSWSL       ,A ,Q,749.75,756.15,745.30,753.50,752.00,746.30,1813,55038,41355354.00,
500231,UMANG DAIR  ,B ,Q,71.02,72.55,70.65,71.04,71.00,70.80,43,1362,97842.00,
500233,KAJARIA CER.,A ,Q,1260.00,1270.15,1235.15,1267.30,1268.75,1255.45,1057,7451,9312599.00,
500234,KAKATIYA CEM,B ,Q,221.30,221.35,215.35,216.95,218.80,217.00,106,597,130237.00,
500235,KALYANI STEL,B ,Q,462.95,464.45,453.75,457.40,459.30,458.10,162,1969,903926.00,
500236,KANELIND    ,XT,Q,1.50,1.53,1.43,1.53,1.53,1.50,15,8460,12463.00,
500238,WHIRLPOOL   ,A ,Q,1602.30,1614.00,1559.55,1566.55,1566.55,1613.35,381,2272,3596475.00,
500239,KG DENIM    ,X ,Q,30.60,30.60,29.62,29.62,29.62,29.85,17,1102,32979.00,
500240,KINETIC ENG.,X ,Q,138.90,138.90,132.15,135.45,135.45,136.00,134,8026,1090080.00,
500241,KIRL.BROS.  ,B ,Q,934.95,939.00,910.05,922.95,923.45,917.45,425,3188,2949855.00,
500243,KIRL INDUS  ,B ,Q,3092.90,3092.95,3052.00,3089.30,3065.65,3072.10,24,129,397002.00,
500245,KIRL.FERROUS,A ,Q,456.00,479.40,447.25,474.30,474.00,460.55,2885,148963,69108772.00,
500246,ENVAIN ELECT,XT,Q,248.00,252.00,248.00,252.00,252.00,248.00,15,1035,259704.00,
500247,KOTAK MAH.BK,A ,Q,1745.00,1746.75,1732.00,1740.15,1740.15,1733.65,6346,36449,63401589.00,
500248,KRIFILIND   ,XT,Q,3.75,3.75,3.75,3.75,3.75,3.84,1,300,1125.00,
500249,KSB         ,A ,Q,3026.65,3087.30,3022.00,3055.35,3064.45,3011.00,298,849,2604553.00,
500250,L.G.BALKRISH,A ,Q,1065.05,1154.00,1065.05,1137.65,1137.65,1068.00,1710,17841,20005501.00,
500251,TRENT LTD.  ,A ,Q,2208.95,2246.80,2190.55,2232.15,2235.05,2195.20,2432,26297,58611419.00,
500252,LAXMIMACH   ,A ,Q,13033.05,13280.65,13033.05,13128.20,13145.25,13033.00,95,169,2224330.00,
500253,LIC HOUS.FIN,A ,Q,471.30,471.30,462.90,464.85,464.80,462.05,926,32703,15222850.00,
500257,LUPIN LTD.  ,A ,Q,1195.00,1201.40,1185.60,1199.95,1200.55,1185.50,1220,25529,30490623.00,
500259,LYKA LABS   ,B ,Q,111.40,111.40,108.20,108.65,108.65,108.45,235,9493,1035736.00,
500260,RAMCOCEM    ,A ,Q,970.00,1013.00,970.00,1004.90,1004.10,987.15,1188,16817,16893481.00,
500262,HYBRIDFIN   ,T ,Q,8.35,8.35,7.90,8.05,8.05,8.00,28,7733,62793.00,
500264,MAFATLAL IND,X ,Q,154.95,157.90,149.15,154.10,154.10,153.55,558,69874,10625693.00,
500265,MAH.SEAMLESS,A ,Q,759.85,759.85,737.20,745.05,752.95,736.10,1397,32423,24253903.00,
500266,MAH.SCOOTER ,A ,Q,7976.85,7976.85,7747.00,7777.90,7785.25,7699.85,125,234,1821903.00,
500267,MAJESTIC AUT,X ,Q,177.55,182.60,174.20,179.50,178.50,177.30,32,1042,186183.00,
500268,MANALI PETRO,B ,Q,69.21,70.00,68.67,68.79,68.75,69.53,289,23693,1642775.00,
500270,BARODA RAYON,X ,Q,204.50,211.45,200.00,207.30,208.95,201.40,217,6325,1304902.00,
500271,MFSL        ,A ,Q,897.95,908.50,891.10,905.75,905.75,889.65,923,12710,11445381.00,
500277,MID INDIA IN,XT,Q,8.00,8.09,7.60,8.09,8.09,8.00,19,2074,16554.00,
500279,MIRC ELECT  ,T ,Q,17.49,17.49,17.01,17.01,17.01,17.23,51,51175,888156.00,
500280,CENTURY ENKA,B ,Q,420.70,426.65,412.25,413.15,412.45,419.85,478,6233,2593046.00,
500284,LORDS CHLORO,B ,Q,152.00,159.25,152.00,159.20,159.25,155.20,104,865,136352.00,
500285,SPICEJET LTD,B ,Q,38.89,39.00,37.70,37.80,37.80,38.64,5578,1581655,60466137.00,
500288,MOREPEN LAB.,A ,Q,36.35,36.59,35.65,35.77,35.77,36.18,676,131218,4726933.00,
500290,MRF LTD.    ,A ,Q,109000.00,109000.00,107096.60,107384.70,107487.95,107726.05,227,287,30955320.00,
500292,HEIDEL CEM  ,A ,Q,186.30,192.65,186.30,189.25,189.25,188.40,1882,77942,14824345.00,
500294,NCC         ,A ,Q,151.75,153.30,149.80,152.20,152.20,148.95,3214,300263,45622814.00,
500295,VEDL        ,A ,Q,232.40,236.35,230.40,233.15,233.15,232.85,14525,1119218,260926923.00,
500296,NAHAR SPG.  ,B ,Q,273.25,274.05,268.05,269.60,269.85,271.35,366,3308,902742.00,
500298,NAT.PEROXIDE,X ,Q,1018.50,1035.00,1000.00,1017.95,1017.95,1016.05,343,5654,5777499.00,
500300,GRASIM IND. ,A ,Q,1916.95,1935.20,1909.00,1919.45,1913.25,1895.35,654,7301,14048465.00,
500302,PEL         ,A ,Q,988.05,1009.15,988.05,1004.20,1004.20,985.15,858,12857,12834131.00,
500304,NIIT LTD.   ,A ,Q,120.70,120.70,116.80,117.15,116.80,118.15,827,33572,3967884.00,
500306,JAYKAY      ,X ,Q,80.25,85.00,80.00,82.50,82.00,81.71,239,35162,2884310.00,
500307,NIRLON      ,B ,Q,414.05,417.50,410.60,415.60,411.00,413.15,127,3463,1437790.00,
500312,ONGC CORPN  ,A ,Q,190.90,194.10,189.60,193.30,193.30,189.95,5456,370491,71243512.00,
500313,OIL COUNTRY ,T ,Q,19.01,19.01,19.01,19.01,19.01,19.01,5,200,3802.00,
500314,ORIENT HOTEL,B ,Q,100.41,101.55,98.95,100.10,100.20,98.44,435,26028,2604022.00,
500317,OSWAL AGRO. ,B ,Q,33.79,34.49,33.45,33.53,33.56,33.79,250,12164,413918.00,
500319,INDIAN SUCRO,XT,Q,83.79,87.97,82.77,87.95,87.97,83.79,90,12495,1075440.00,
500322,PANYAM CEMEN,XT,Q,37.96,37.96,37.96,37.96,37.96,36.16,2,4,151.00,
500325,RELIANCE    ,A ,Q,2334.95,2340.00,2326.05,2339.05,2339.05,2319.05,7763,326958,763795176.00,
500327,PILITA      ,B ,Q,10.24,10.37,10.01,10.21,10.27,9.99,172,63615,650028.00,
500330,RAYMOND     ,A ,Q,1916.95,1923.55,1872.45,1888.30,1906.00,1870.20,983,10510,19999729.00,
500331,PIDILITE    ,A ,Q,2456.20,2461.95,2423.00,2433.70,2433.70,2453.25,1637,12411,30238240.00,
500333,PIX TRANS   ,B ,Q,1101.35,1126.35,1101.35,1112.30,1115.60,1089.60,166,815,911211.00,
500335,BIRLA CORPN.,A ,Q,1306.95,1316.20,1296.80,1311.00,1308.95,1294.35,308,2543,3327353.00,
500336,SURYA ROSHNI,A ,Q,540.45,541.00,514.00,515.65,515.65,532.45,2136,34735,18173264.00,
500337,PRIME SECUR.,B ,Q,151.40,151.40,148.20,148.95,149.20,149.60,62,979,146023.00,
500338,PRSMJOHNSN  ,A ,Q,148.00,149.00,145.20,147.55,147.55,145.30,1257,66272,9753632.00,
500339,RAIN        ,A ,Q,156.50,156.60,154.25,155.00,155.00,155.15,1857,69208,10752568.00,
500343,AMJLAND     ,B ,Q,31.10,33.90,31.10,33.43,33.90,31.38,159,18278,607201.00,
500346,PUN.COMMUNI.,T ,Q,39.70,39.84,38.03,38.05,39.84,39.86,12,1158,44969.00,
500350,RSWM  LTD   ,B ,Q,181.95,182.35,179.75,181.60,181.35,179.30,151,3736,675155.00,
500354,RAJSH.SUGAR ,T ,Q,52.53,52.53,52.53,52.53,52.53,50.03,8,1539,80843.00,
500355,RALLIS INDIA,A ,Q,224.30,224.30,215.45,216.90,216.90,221.05,709,17291,3777121.00,
500356,RAMANEWS    ,B ,Q,14.28,14.74,14.07,14.48,14.47,14.00,157,10603,154519.00,
500357,RAMA PAPER  ,XT,Q,22.00,22.80,21.00,21.00,21.00,22.02,15,2898,63452.00,
500358,RAMA PETRO  ,X ,Q,5.52,5.52,5.50,5.52,5.52,5.26,17,3519,19397.00,
500360,RAPICUT CARB,XT,Q,85.12,85.12,79.40,82.90,82.90,83.45,29,2215,180466.00,
500365,WELSPLSOL   ,T ,Q,41.90,41.90,40.80,41.46,41.46,40.96,319,189076,7817883.00,
500366,ROLTA (I)   ,Z ,Q,2.69,2.69,2.69,2.69,2.69,2.83,16,27600,74244.00,
500367,RUBFILA INT.,X ,Q,79.85,82.25,77.65,80.03,80.03,78.44,426,61528,4949935.00,
500368,PATANJALI   ,B ,Q,1380.05,1434.75,1380.05,1419.90,1419.90,1375.05,3538,70408,99656568.00,
500370,SALORA INT. ,XT,Q,54.45,54.45,49.60,51.13,51.00,52.15,27,2760,139529.00,
500378,JINDAL SAW  ,A ,Q,465.20,477.00,458.05,473.15,473.15,461.25,3179,105604,49447264.00,
500380,JK LAKSHMI  ,A ,Q,755.25,801.00,742.40,795.20,795.20,747.45,7280,130054,100527161.00,
500387,SHREE CEMENT,A ,Q,26043.20,26475.00,26002.65,26400.40,26374.55,25944.20,242,417,10993524.00,
500388,SHREE KRISHN,XT,Q,27.00,28.00,25.70,28.00,28.00,27.00,3,107,2760.00,
500390,REL INFRA   ,T ,Q,180.35,187.00,179.70,183.05,183.05,179.70,569,58993,10826743.00,
500400,TATA POWER  ,A ,Q,247.85,251.20,245.65,249.50,249.50,244.50,6452,429711,107013768.00,
500402,SPMLINFRA   ,T ,Q,53.93,53.93,53.93,53.93,53.93,54.01,3,500,26965.00,
500403,SUNDARAM FAS,A ,Q,1297.95,1304.30,1271.00,1278.75,1282.75,1288.40,387,2681,3467439.00,
500404,SUNFLAG IRON,B ,Q,172.25,178.60,172.25,177.55,176.95,175.05,688,24709,4373082.00,
500405,SUPREME PET ,A ,Q,578.80,599.15,568.45,577.35,577.35,569.15,1038,11093,6499632.00,
500407,SWARAJ ENGIN,B ,Q,2031.30,2032.00,1999.80,2020.90,2020.90,2019.40,81,298,601593.00,
500408,TATA ELXSI  ,A ,Q,7697.95,7849.50,7680.10,7830.60,7830.60,7615.20,1782,9890,77044400.00,
500410,ACC LTD     ,A ,Q,1868.05,1888.00,1861.90,1864.60,1864.60,1859.80,405,6272,11740377.00,
500411,THERMAX     ,A ,Q,2999.95,3025.00,2880.60,2895.70,2895.50,2948.15,1616,5073,14872358.00,
500412,THIRUMALAI  ,A ,Q,195.00,195.00,189.10,190.25,190.25,196.35,851,26306,5029315.00,
500413,THOMAS COOK ,T ,Q,145.50,147.40,140.05,143.00,142.15,145.05,594,58302,8356758.00,
500414,TIMEX GROUP ,B ,Q,188.80,190.00,180.25,181.15,180.25,192.05,1029,164865,30287615.00,
500418,TOKYO PLAST ,B ,Q,106.55,106.60,102.10,102.55,102.75,105.00,95,2391,248089.00,
500420,TORRENT PHAR,A ,Q,1995.95,1995.95,1957.70,1964.05,1961.25,1959.95,467,3285,6462988.00,
500422,TRANSCHEM   ,X ,Q,26.49,30.90,25.11,27.66,27.66,25.80,194,44446,1252195.00,
500425,AMBUJA CEME ,A ,Q,422.00,425.00,420.05,421.25,421.80,420.85,968,34068,14370969.00,
500426,UTLINDS     ,XT,Q,2.10,2.14,1.96,2.05,2.04,2.06,82,52651,106605.00,
500429,UNIPHOS ENT.,B ,Q,153.85,153.90,150.65,152.40,153.55,153.00,109,2909,442354.00,
500439,VARD HOLDNG ,B ,Q,2796.90,2808.95,2770.70,2808.95,2808.95,2754.80,9,23,63984.00,
500440,HINDALCO    ,A ,Q,476.05,484.75,476.05,481.25,481.25,474.55,1647,293854,141395433.00,
500444,WEST COAS PA,A ,Q,729.80,732.65,707.30,729.35,730.15,722.70,430,5353,3868449.00,
500449,HIND.ORG.CHM,B ,Q,34.40,35.40,33.26,34.75,34.75,33.79,721,289555,10118037.00,
500456,PAS.ACRYLON ,B ,Q,38.80,38.80,38.00,38.07,38.00,38.47,126,9800,377507.00,
500458,KORE        ,XT,Q,6.37,6.85,6.37,6.47,6.59,6.65,42,5962,38809.00,
500459,PROCTER &GAM,A ,Q,17560.00,17750.00,17543.55,17643.85,17670.00,17544.55,132,250,4408624.00,
500460,MUKAND LTD. ,B ,Q,165.40,166.50,162.00,164.00,164.20,164.90,529,19726,3239073.00,
500463,BBOX        ,B ,Q,253.75,253.75,244.25,244.85,244.85,252.40,955,12960,3200684.00,
500464,UCAL        ,T ,Q,136.00,139.95,134.05,135.00,135.00,134.85,19,616,83702.00,
500467,HARR.MALAYAL,B ,Q,145.85,147.10,145.55,145.60,145.55,144.55,14,111,16250.00,
500469,FEDERAL BANK,A ,Q,143.55,145.00,143.00,144.20,144.20,143.55,17428,918677,131872871.00,
500470,TATA STEEL  ,A ,Q,118.90,119.65,117.50,119.40,119.40,117.30,21588,2088729,247534388.00,
500472,SKF INDIA   ,A ,Q,4778.85,4953.25,4778.85,4871.60,4875.05,4835.05,175,344,1683921.00,
500477,ASHOK LEYL. ,A ,Q,169.95,170.15,168.80,169.10,169.10,168.30,4384,369503,62562347.00,
500480,CUMMINS (I) ,A ,Q,1713.05,1738.50,1701.60,1723.20,1720.60,1712.95,1780,12970,22364568.00,
500483,TATA COMM   ,A ,Q,1710.00,1744.45,1705.35,1737.65,1737.65,1704.95,2040,75103,129323031.00,
500488,ABBOTT (I)  ,A ,Q,22700.05,23376.65,22700.05,23293.15,23130.40,22772.95,321,551,12699941.00,
500490,BAJ HOLD INV,A ,Q,7000.00,7025.60,6921.00,6979.65,6991.00,6920.15,258,692,4841016.00,
500493,BHARAT FORGE,A ,Q,1030.65,1083.65,1030.65,1075.95,1075.95,1030.60,3825,134949,142898053.00,
500495,ESCORTS     ,A ,Q,3098.30,3112.15,3044.00,3079.40,3080.00,3076.85,1118,9136,28057284.00,
500500,HIND.MOTORS ,B ,Q,16.00,16.60,15.88,16.60,16.60,15.81,639,214384,3517631.00,
500510,LARSEN & TOU,A ,Q,2944.95,2978.95,2928.75,2975.15,2975.15,2908.15,4292,30866,91345628.00,
500520,MAH & MAH   ,A ,Q,1475.00,1491.10,1474.00,1487.90,1487.90,1468.55,1312,18597,27518822.00,
500530,BOSCH LTD   ,A ,Q,19620.00,19670.55,19525.00,19558.00,19525.00,19525.00,197,533,10445398.00,
500540,PREMIER LTD ,T ,Q,3.99,3.99,3.99,3.99,3.99,4.19,9,5167,20616.00,
500547,BHARAT PET. ,A ,Q,363.00,369.10,361.50,366.15,366.15,361.40,1979,95728,35041343.00,
500550,SIEMENS LTD.,A ,Q,3364.20,3374.15,3338.50,3367.05,3367.05,3364.15,850,5782,19393283.00,
500570,TATA MOTORS ,A ,Q,653.00,653.00,643.20,645.95,645.95,647.80,20571,899686,581973128.00,
500575,VOLTAS LTD  ,A ,Q,835.70,839.50,826.40,827.40,827.15,835.15,750,10864,9032323.00,
500620,GREAT EASTE ,A ,Q,793.95,793.95,775.05,779.25,779.25,789.65,1628,20968,16389752.00,
